Unnamed: 0,mapped_veh_id,timestamps_UTC,lat,lon,RS_E_InAirTemp_PC1,RS_E_InAirTemp_PC2,RS_E_OilPress_PC1,RS_E_OilPress_PC2,RS_E_RPM_PC1,RS_E_RPM_PC2,RS_E_WatTemp_PC1,RS_E_WatTemp_PC2,RS_T_OilTemp_PC1,RS_T_OilTemp_PC2,date,hour,air1,air2,oil1,oil2,water1,water2,maintenance
1798,178,2023-08-04 15:43:02,50.8570148,3.8110024,45.0,45.0,289.0,334.0,1835.0,1870.0,87.0,87.0,95.0,88.0,2023-08-04,15:43:02,0,0,0,0,0,0,0
1800,178,2023-08-04 16:56:10,51.0332432,3.7192423,38.0,36.0,158.0,193.0,799.0,804.0,84.0,85.0,92.0,85.0,2023-08-04,16:56:10,0,0,0,0,0,0,0
1876,178,2023-08-04 17:23:01,50.9676589,3.7885505,45.0,41.0,286.0,345.0,1833.0,1829.0,85.0,88.0,98.0,90.0,2023-08-04,17:23:01,0,0,0,0,0,0,0
1877,178,2023-08-04 19:23:03,50.9652201,3.7870085,46.0,45.0,289.0,338.0,1890.0,1713.0,90.0,90.0,99.0,92.0,2023-08-04,19:23:03,0,0,0,0,0,0,0
1885,178,2023-08-04 04:48:20,50.7423736,3.6025855,32.0,26.0,165.0,207.0,797.0,803.0,79.0,80.0,87.0,83.0,2023-08-04,04:48:20,0,0,0,0,0,0,0
1909,178,2023-08-04 16:26:10,50.8931631,3.8101041,40.0,36.0,151.0,193.0,796.0,796.0,86.0,86.0,91.0,86.0,2023-08-04,16:26:10,0,0,0,0,0,0,0
1928,178,2023-08-04 05:44:22,50.9216665,3.6430711,36.0,38.0,193.0,182.0,1009.0,805.0,88.0,90.0,92.0,88.0,2023-08-04,05:44:22,0,0,0,0,0,0,0
1987,178,2023-08-04 20:37:59,50.9708201,3.7914545,38.0,35.0,320.0,386.0,1732.0,1921.0,80.0,86.0,90.0,87.0,2023-08-04,20:37:59,0,0,0,0,0,0,0
2011,178,2023-08-05 19:36:53,50.8959247,3.8085697,36.0,40.0,289.0,331.0,1721.0,1713.0,85.0,88.0,95.0,90.0,2023-08-05,19:36:53,0,0,0,0,0,0,0
2013,178,2023-08-04 21:14:02,51.0098993,3.7839532,42.0,41.0,158.0,182.0,796.0,798.0,87.0,87.0,90.0,84.0,2023-08-04,21:14:02,0,0,0,0,0,0,0
2059,178,2023-08-05 15:10:50,51.0249961,3.7555725,27.0,31.0,172.0,213.0,822.0,819.0,80.0,81.0,86.0,81.0,2023-08-05,15:10:50,0,0,0,0,0,0,0
2072,178,2023-08-05 04:56:43,51.03577005,3.71078535,32.0,29.0,163.5,198.0,798.5,799.5,81.0,83.0,88.0,84.0,2023-08-05,04:56:43,0,0,0,0,0,0,0
2129,178,2023-08-05 10:31:44,50.9244832,3.7868872,39.5,35.0,154.5,248.0,847.0,1091.0,86.0,88.5,92.5,89.0,2023-08-05,10:31:44,0,0,0,0,0,0,0
2132,178,2023-08-05 12:58:48,51.0357983,3.7109655,31.0,31.0,165.0,207.0,804.0,799.0,81.0,81.0,86.0,82.0,2023-08-05,12:58:48,0,0,0,0,0,0,0
2166,178,2023-08-05 14:46:44,51.014504,3.7751416,42.0,37.0,151.0,179.0,796.0,797.0,87.0,88.0,93.0,90.0,2023-08-05,14:46:44,0,0,0,0,0,0,0
2173,178,2023-08-05 20:50:57,51.0269491,3.7516477,38.0,38.0,155.0,182.0,797.0,796.0,85.0,88.0,90.0,87.0,2023-08-05,20:50:57,0,0,0,0,0,0,0
2221,178,2023-08-06 15:53:57,50.9269214,3.7835412,46.0,38.0,234.0,300.0,1370.0,1395.0,88.0,89.0,94.0,89.0,2023-08-06,15:53:57,0,0,0,0,0,0,0
2236,178,2023-08-06 12:50:50,51.0289809,3.7477501,38.0,38.0,148.0,189.0,799.0,800.0,86.0,88.0,92.0,88.0,2023-08-06,12:50:50,0,0,0,0,0,0,0
2241,178,2023-08-06 17:26:51,50.9464133,3.7768734,43.0,41.0,227.0,286.0,1322.0,1347.0,87.0,89.0,94.0,90.0,2023-08-06,17:26:51,0,0,0,0,0,0,0
2267,178,2023-08-06 08:04:41,51.0235972,3.7587552,31.0,28.0,165.0,210.0,797.0,802.0,86.0,85.0,87.0,80.0,2023-08-06,08:04:41,0,0,0,0,0,0,0
2268,178,2023-08-06 08:52:46,51.0354952,3.7101105,34.0,32.0,179.0,224.0,801.0,794.0,78.0,79.0,82.0,82.0,2023-08-06,08:52:46,0,0,0,0,0,0,0
2290,178,2023-08-06 14:37:51,50.9347048,3.7786159,38.0,29.0,158.0,196.0,805.0,802.0,85.0,85.0,88.0,83.0,2023-08-06,14:37:51,0,0,0,0,0,0,0
2312,178,2023-08-06 17:42:52,50.8639741,3.8136149,33.0,32.0,272.0,307.0,1345.0,1275.0,85.0,87.0,89.0,86.0,2023-08-06,17:42:52,0,0,0,0,0,0,0
2317,178,2023-08-06 05:54:39,50.8475435,3.8163667,38.0,41.0,289.0,351.0,1747.0,1781.0,86.0,86.0,93.0,87.0,2023-08-06,05:54:39,0,0,0,0,0,0,0
2319,178,2023-08-06 07:29:47,51.0161199,3.774438,31.0,28.0,179.0,220.0,800.0,799.0,80.0,80.0,82.0,79.0,2023-08-06,07:29:47,0,0,0,0,0,0,0
2359,178,2023-08-06 14:03:50,50.770543,3.8720302,33.0,22.0,175.0,217.0,801.0,800.0,78.0,78.0,84.0,81.0,2023-08-06,14:03:50,0,0,0,0,0,0,0
2404,178,2023-08-06 20:01:54,50.7704314,3.8716082,9.0,9.0,26.33333333333333,21.66666666666667,92.0,55.66666666666666,26.33333333333333,27.0,86.0,83.0,2023-08-06,20:01:54,0,0,0,0,0,0,0
2530,178,2023-08-07 15:03:40,50.7738134,3.8731651,37.0,39.0,155.0,182.0,803.0,803.0,82.0,85.0,94.0,92.0,2023-08-07,15:03:40,0,0,0,0,0,0,0
2561,178,2023-08-07 13:05:43,50.9497735,4.0265152,30.0,25.0,213.0,251.0,800.0,803.0,73.0,75.0,72.0,66.0,2023-08-07,13:05:43,0,0,0,0,0,0,0
2589,178,2023-08-07 04:26:50,50.770821,3.8718425,15.0,15.0,469.0,500.0,803.0,798.0,41.0,44.0,38.0,35.0,2023-08-07,04:26:50,0,0,0,0,0,0,0
2730,178,2023-08-07 07:53:51,51.0161238,3.7744556,33.0,28.0,172.0,213.0,802.0,795.0,83.0,85.0,85.0,80.0,2023-08-07,07:53:51,0,0,0,0,0,0,0
2883,178,2023-08-08 03:34:52,50.7712732,3.87216,20.0,20.0,244.0,276.0,802.0,799.0,66.0,70.0,68.0,65.0,2023-08-08,03:34:52,0,0,0,0,0,0,0
2977,178,2023-08-08 06:26:58,51.0357318,3.7108712,33.0,31.0,169.0,203.0,800.0,800.0,82.0,83.0,89.0,84.0,2023-08-08,06:26:58,0,0,0,0,0,0,0
2994,178,2023-08-08 15:15:14,50.7423399,3.602649,38.0,35.0,158.0,207.0,796.0,805.0,81.0,83.0,90.0,85.0,2023-08-08,15:15:14,0,0,0,0,0,0,0
2995,178,2023-08-08 15:31:07,50.742344,3.6026443,33.0,27.0,175.0,224.0,797.0,801.0,78.0,78.0,84.0,80.0,2023-08-08,15:31:07,0,0,0,0,0,0,0
3122,178,2023-08-09 04:42:08,50.7423407,3.6026774,23.0,28.0,186.0,227.0,794.0,801.0,79.0,80.0,83.0,77.0,2023-08-09,04:42:08,0,0,0,0,0,0,0
3128,178,2023-08-09 07:56:13,51.0314716,3.727581,40.0,36.0,162.0,200.0,799.0,804.0,83.0,83.0,91.0,86.0,2023-08-09,07:56:13,0,0,0,0,0,0,0
3158,178,2023-08-09 08:44:05,51.039934,3.6942173,33.0,29.0,182.0,231.0,803.0,803.0,77.0,78.0,83.0,77.0,2023-08-09,08:44:05,0,0,0,0,0,0,0
3291,178,2023-08-09 07:11:25,50.8117778,3.8312515,37.0,41.0,162.0,207.0,742.0,806.0,83.0,82.0,86.0,79.0,2023-08-09,07:11:25,0,0,0,0,0,0,0
3299,178,2023-08-09 09:47:14,51.0399669,3.69423,31.0,31.0,182.0,224.0,799.0,805.0,78.0,80.0,81.0,77.0,2023-08-09,09:47:14,0,0,0,0,0,0,0
3553,178,2023-08-10 17:47:58,50.8159929,3.8269462,42.0,40.0,148.0,189.0,798.0,795.0,86.0,88.0,93.0,86.0,2023-08-10,17:47:58,0,0,0,0,0,0,0
3637,178,2023-08-10 03:27:23,51.0886343,3.7195018,30.0,36.0,155.0,193.0,808.0,808.0,85.0,86.0,91.0,85.0,2023-08-10,03:27:23,0,0,0,0,0,0,0
3696,178,2023-08-10 14:16:54,50.8420881,3.8184086,46.0,48.0,241.0,313.0,1375.0,1438.0,84.0,87.0,89.0,87.0,2023-08-10,14:16:54,0,0,0,0,0,0,0
3753,178,2023-08-09 23:43:13,51.0157365,3.7742034,16.0,20.0,331.0,396.0,799.0,801.0,55.0,53.0,51.0,44.0,2023-08-09,23:43:13,0,0,0,0,0,0,0
3869,178,2023-08-11 06:08:02,51.03583145,3.710366,27.0,36.5,243.0,375.5,1185.5,1464.5,80.0,81.0,88.0,84.0,2023-08-11,06:08:02,0,0,0,0,0,0,0
3963,178,2023-08-11 11:37:02,51.0142935,3.7792588,41.0,41.0,175.0,217.0,796.0,801.0,81.0,82.0,81.0,74.0,2023-08-11,11:37:02,0,0,0,0,0,0,0
3990,178,2023-08-11 08:00:59,51.0399658,3.6935991,35.0,38.0,179.0,210.0,799.0,799.0,79.0,85.0,83.0,82.0,2023-08-11,08:00:59,0,0,0,0,0,0,0
4181,178,2023-08-11 12:14:12,51.0141459,3.7798738,42.0,40.0,175.0,210.0,803.0,804.0,78.0,81.0,82.0,78.0,2023-08-11,12:14:12,0,0,0,0,0,0,0
4304,178,2023-08-12 00:13:26,51.0162986,3.7732708,27.0,32.0,175.0,220.0,798.0,794.0,80.0,81.0,82.0,77.0,2023-08-12,00:13:26,0,0,0,0,0,0,0
4384,178,2023-08-14 08:44:55,51.0361885,3.7096674,38.0,38.0,162.0,200.0,800.0,796.0,82.0,84.0,89.0,81.0,2023-08-14,08:44:55,0,0,0,0,0,0,0
4439,178,2023-08-14 14:13:55,50.9281667,3.640449,41.0,41.0,151.0,186.0,800.0,803.0,85.0,88.0,91.0,87.0,2023-08-14,14:13:55,0,0,0,0,0,0,0
4527,178,2023-08-14 18:30:05,50.8512362,3.6012124,37.0,38.0,158.0,186.0,801.0,800.0,83.0,87.0,91.0,85.0,2023-08-14,18:30:05,0,0,0,0,0,0,0
4565,178,2023-08-14 19:20:07,50.796045,3.6203542,40.0,41.0,158.0,193.0,793.0,798.0,83.0,86.0,87.0,85.0,2023-08-14,19:20:07,0,0,0,0,0,0,0
4630,178,2023-08-14 01:03:36,51.0166712,3.7715984,25.0,18.0,182.0,203.0,798.0,802.0,79.0,87.0,82.0,81.0,2023-08-14,01:03:36,0,0,0,0,0,0,0
4660,178,2023-08-14 16:45:58,51.1584491,3.6083074,48.0,45.0,284.0,276.0,1885.0,1383.5,87.5,90.0,96.0,92.0,2023-08-14,16:45:58,0,0,0,0,0,0,0
4668,178,2023-08-14 20:53:02,51.0355751,3.7109014,29.0,31.0,182.0,227.0,806.0,798.0,77.0,79.0,83.0,79.0,2023-08-14,20:53:02,0,0,0,0,0,0,0
4702,178,2023-08-14 18:02:04,51.0316303,3.6859122,45.0,46.0,282.0,331.0,1542.0,1611.0,88.0,90.0,92.0,89.0,2023-08-14,18:02:04,0,0,0,0,0,0,0
4713,178,2023-08-15 19:24:01,50.8459275,3.5987745,37.0,38.0,155.0,200.0,796.0,800.0,82.0,86.0,92.0,89.0,2023-08-15,19:24:01,0,0,0,0,0,0,0
4720,178,2023-08-15 10:22:00,50.8831062,3.6303942,40.0,39.0,155.0,186.0,798.0,798.0,83.0,85.0,90.0,87.0,2023-08-15,10:22:00,0,0,0,0,0,0,0
4753,178,2023-08-15 15:09:53,50.7421767,3.6019498,35.0,39.0,165.0,196.0,804.0,802.0,81.0,86.0,90.0,84.0,2023-08-15,15:09:53,0,0,0,0,0,0,0
4835,178,2023-08-15 15:10:57,50.7423618,3.6025468,36.0,38.0,165.0,189.0,792.0,801.0,81.0,86.0,85.0,84.0,2023-08-15,15:10:57,0,0,0,0,0,0,0
6032,178,2023-08-20 15:57:57,51.0228202,3.7607369,42.0,33.0,162.0,200.0,805.0,803.0,81.0,85.0,87.0,82.0,2023-08-20,15:57:57,0,0,0,0,0,0,0
6066,178,2023-08-20 08:50:50,51.0469613,3.746692,32.0,37.0,179.0,220.0,797.0,800.0,78.0,80.0,82.0,77.0,2023-08-20,08:50:50,0,0,0,0,0,0,0
6094,178,2023-08-20 06:55:50,51.1261263,3.6680401,38.0,40.0,155.0,196.0,804.0,801.0,83.0,83.0,89.0,83.0,2023-08-20,06:55:50,0,0,0,0,0,0,0
6105,178,2023-08-20 13:26:55,51.1259441,3.6683141,47.0,42.0,151.0,182.0,808.0,799.0,86.0,87.0,91.0,85.0,2023-08-20,13:26:55,0,0,0,0,0,0,0
6110,178,2023-08-20 15:16:58,51.1801681,3.575934,43.0,34.0,158.0,196.0,800.0,804.0,84.0,87.0,90.0,86.0,2023-08-20,15:16:58,0,0,0,0,0,0,0
6112,178,2023-08-20 17:53:04,51.0230004,3.7603571,42.0,34.0,158.0,196.0,799.0,790.0,82.0,83.0,87.0,84.0,2023-08-20,17:53:04,0,0,0,0,0,0,0
6119,178,2023-08-20 07:09:49,51.1801953,3.575929,31.0,38.0,162.0,203.0,793.0,797.0,80.0,83.0,89.0,84.0,2023-08-20,07:09:49,0,0,0,0,0,0,0
6128,178,2023-08-20 13:53:56,51.0232443,3.7599752,38.0,42.0,162.0,200.0,796.0,801.0,83.0,83.0,89.0,83.0,2023-08-20,13:53:56,0,0,0,0,0,0,0
6136,178,2023-08-20 04:14:49,51.0163106,3.7731825,20.0,20.0,300.0,365.0,799.0,803.0,58.0,56.0,52.0,47.0,2023-08-20,04:14:49,0,0,0,0,0,0,0
6139,178,2023-08-20 06:36:49,51.0492936,3.7440769,30.0,37.0,179.0,213.0,801.0,795.0,80.0,80.0,85.0,79.0,2023-08-20,06:36:49,0,0,0,0,0,0,0
6151,178,2023-08-20 17:37:03,51.0731464,3.7267661,45.0,38.0,234.0,286.0,1215.0,1248.0,85.0,84.0,92.0,89.0,2023-08-20,17:37:03,0,0,0,0,0,0,0
6191,178,2023-08-20 10:42:50,51.0479203,3.7455848,39.0,41.0,331.0,403.0,1710.0,1685.0,80.0,81.0,84.0,79.0,2023-08-20,10:42:50,0,0,0,0,0,0,0
6193,178,2023-08-20 11:43:53,51.0552605,3.7408902,41.0,38.0,155.0,193.0,795.0,793.0,85.0,86.0,89.0,85.0,2023-08-20,11:43:53,0,0,0,0,0,0,0
6201,178,2023-08-20 03:46:45,51.016276,3.7733442,17.0,17.0,552.0,569.0,798.0,798.0,25.0,25.0,25.0,20.0,2023-08-20,03:46:45,0,0,0,0,0,0,0
6210,178,2023-08-20 11:33:56,51.0889118,3.7195994,47.0,39.0,155.0,189.0,794.0,801.0,82.0,83.0,91.0,89.0,2023-08-20,11:33:56,0,0,0,0,0,0,0
6216,178,2023-08-20 19:42:01,51.0639185,3.7398141,40.0,40.0,165.0,193.0,892.0,827.0,85.0,87.0,91.0,87.0,2023-08-20,19:42:01,0,0,0,0,0,0,0
6381,178,2023-08-21 10:53:59,51.0138601,3.7794547,27.0,32.0,220.0,255.0,798.0,795.0,71.0,73.0,71.0,65.0,2023-08-21,10:53:59,0,0,0,0,0,0,0
6390,178,2023-08-21 15:16:55,50.9999025,3.8012354,41.0,41.0,155.0,186.0,799.0,799.0,83.0,86.0,90.0,86.0,2023-08-21,15:16:55,0,0,0,0,0,0,0
6534,178,2023-08-21 15:40:09,50.9964711,3.6493514,41.0,45.0,151.0,182.0,802.0,805.0,89.0,88.0,97.0,89.0,2023-08-21,15:40:09,0,0,0,0,0,0,0
6555,178,2023-08-22 05:03:20,50.8400756,3.6027053,26.0,31.0,172.0,231.0,821.0,896.0,81.0,83.0,90.0,82.0,2023-08-22,05:03:20,0,0,0,0,0,0,0
6659,178,2023-08-22 06:45:18,51.0358694,3.7102248,28.0,30.0,162.0,210.0,794.0,803.0,81.0,81.0,87.0,83.0,2023-08-22,06:45:18,0,0,0,0,0,0,0
8477,178,2023-08-01 02:37:36,50.8562887,3.607536,21.0,22.0,251.0,313.0,805.0,800.0,65.0,65.0,64.0,60.0,2023-08-01,02:37:36,0,0,0,0,0,0,0
8504,178,2023-08-01 07:42:42,50.8608845,3.8129456,37.0,35.0,303.0,362.0,1726.0,1711.0,87.0,86.0,93.0,87.0,2023-08-01,07:42:42,0,0,0,0,0,0,0
8563,178,2023-08-01 04:50:51,51.1801894,3.5759311,35.0,35.0,158.0,200.0,799.0,803.0,84.0,83.0,89.0,87.0,2023-08-01,04:50:51,0,0,0,0,0,0,0
8582,178,2023-08-01 12:30:01,50.9188086,3.7920392,37.0,40.0,310.0,365.0,1496.0,1500.0,82.0,85.0,91.0,90.0,2023-08-01,12:30:01,0,0,0,0,0,0,0
8745,178,2023-08-01 04:00:57,51.0388447,3.6967337,38.0,35.0,158.0,207.0,805.0,831.0,83.0,88.0,91.0,87.0,2023-08-01,04:00:57,0,0,0,0,0,0,0
8772,178,2023-08-01 12:38:43,50.9621471,3.7851201,41.0,40.0,151.0,175.0,798.0,802.0,87.0,90.0,93.0,90.0,2023-08-01,12:38:43,0,0,0,0,0,0,0
8839,178,2023-08-01 04:34:50,51.1066683,3.7031542,42.0,36.0,151.0,189.0,824.0,815.0,88.0,93.0,99.0,95.0,2023-08-01,04:34:50,0,0,0,0,0,0,0
8853,178,2023-08-01 16:16:45,50.7431703,3.6052484,29.0,37.0,175.0,217.0,804.0,804.0,80.0,81.0,85.0,79.0,2023-08-01,16:16:45,0,0,0,0,0,0,0
8871,178,2023-08-01 14:00:02,51.0403085,3.6936118,23.0,31.0,182.0,227.0,803.0,800.0,77.0,80.0,82.0,74.0,2023-08-01,14:00:02,0,0,0,0,0,0,0
9046,178,2023-08-25 10:35:29,51.0159638,3.7741544,22.0,26.0,355.0,410.0,799.0,798.0,51.0,51.0,44.0,39.0,2023-08-25,10:35:29,0,0,0,0,0,0,0
9105,178,2023-08-01 10:23:00,50.8767229,3.813669,31.0,37.0,317.0,382.0,1500.0,1510.0,82.0,85.0,89.0,84.0,2023-08-01,10:23:00,0,0,0,0,0,0,0
9155,178,2023-08-02 03:00:00,51.1809073,3.5751106,30.0,34.0,165.0,207.0,799.0,802.0,79.0,82.0,92.0,85.0,2023-08-02,03:00:00,0,0,0,0,0,0,0
9377,178,2023-08-01 19:18:45,51.0188378,3.7676749,28.0,36.0,178.5,220.0,800.5,799.5,79.0,81.0,82.0,77.0,2023-08-01,19:18:45,0,0,0,0,0,0,0
9491,178,2023-08-02 10:05:15,51.0356402,3.7102489,36.0,36.0,155.0,196.0,799.0,801.0,81.0,84.0,90.0,87.0,2023-08-02,10:05:15,0,0,0,0,0,0,0
9497,178,2023-08-02 11:52:01,51.0355922,3.7107591,40.0,29.0,165.0,210.0,800.0,801.0,82.0,82.0,87.0,83.0,2023-08-02,11:52:01,0,0,0,0,0,0,0
9520,178,2023-08-02 02:39:56,51.0500844,3.7432601,26.0,27.0,182.0,220.0,845.0,818.0,82.0,83.0,89.0,84.0,2023-08-02,02:39:56,0,0,0,0,0,0,0
9528,178,2023-08-02 06:17:14,51.031671,3.7269415,30.0,35.0,320.0,213.0,1852.0,806.0,81.0,81.0,88.0,82.0,2023-08-02,06:17:14,0,0,0,0,0,0,0
9583,178,2023-08-02 11:12:08,51.1780859,3.5788739,38.0,29.0,175.0,217.0,803.0,795.0,80.0,80.0,88.0,80.0,2023-08-02,11:12:08,0,0,0,0,0,0,0
9616,178,2023-08-02 08:05:14,51.0039565,3.6654121,35.0,35.0,155.0,196.0,816.0,811.0,83.0,86.0,91.0,84.0,2023-08-02,08:05:14,0,0,0,0,0,0,0
9627,178,2023-08-02 10:31:19,51.0886536,3.7194943,36.0,39.0,162.0,196.0,801.0,806.0,84.0,87.0,89.0,87.0,2023-08-02,10:31:19,0,0,0,0,0,0,0
9643,178,2023-08-02 00:20:58,51.0166799,3.7716053,22.0,22.0,317.0,382.0,803.0,797.0,56.0,55.0,55.0,48.0,2023-08-02,00:20:58,0,0,0,0,0,0,0
9654,178,2023-08-02 05:23:57,50.8475591,3.5982335,32.0,33.0,165.0,244.0,969.0,952.0,85.0,85.0,93.0,85.0,2023-08-02,05:23:57,0,0,0,0,0,0,0
9663,178,2023-08-02 08:43:15,50.7513274,3.6223769,40.0,40.0,203.0,327.0,842.0,1160.0,86.0,90.0,96.0,94.0,2023-08-02,08:43:15,0,0,0,0,0,0,0
9688,178,2023-08-02 23:18:51,51.0162347,3.7729082,27.0,20.0,186.0,241.0,792.0,801.0,78.0,78.0,80.0,74.0,2023-08-02,23:18:51,0,0,0,0,0,0,0
9707,178,2023-08-03 18:40:03,50.8149855,3.616143,47.0,43.0,300.0,348.0,1869.0,1936.0,87.0,88.0,90.0,84.0,2023-08-03,18:40:03,0,0,0,0,0,0,0
9744,178,2023-08-03 13:52:00,51.0358843,3.710321,34.0,30.0,169.0,207.0,801.0,798.0,81.0,80.0,85.0,82.0,2023-08-03,13:52:00,0,0,0,0,0,0,0
