Unnamed: 0,mapped_veh_id,timestamps_UTC,lat,lon,RS_E_InAirTemp_PC1,RS_E_InAirTemp_PC2,RS_E_OilPress_PC1,RS_E_OilPress_PC2,RS_E_RPM_PC1,RS_E_RPM_PC2,RS_E_WatTemp_PC1,RS_E_WatTemp_PC2,RS_T_OilTemp_PC1,RS_T_OilTemp_PC2,date,hour,air1,air2,oil1,oil2,water1,water2,maintenance
128,126,2023-08-01 09:51:41,51.014265,3.7792243,18.0,20.0,510.0,476.0,801.0,798.0,42.0,40.0,27.0,30.0,2023-08-01,09:51:41,0,0,0,0,0,0,0
519,126,2023-08-25 14:02:51,51.0357516,3.7111176,32.0,35.0,224.0,200.0,803.0,800.0,80.0,80.0,81.0,79.0,2023-08-25,14:02:51,0,0,0,0,0,0,0
536,126,2023-08-01 15:26:38,51.0886679,3.7195248,40.0,40.0,200.0,186.0,797.0,795.0,85.0,80.0,90.0,86.0,2023-08-01,15:26:38,0,0,0,0,0,0,0
733,126,2023-08-02 07:14:57,50.9290785,3.6401071,38.0,40.0,372.0,207.0,1500.0,829.0,87.0,82.0,90.0,82.0,2023-08-02,07:14:57,0,0,0,0,0,0,0
752,126,2023-08-02 11:27:08,50.8531255,3.6036975,38.0,38.0,213.0,200.0,861.0,858.0,85.0,80.0,90.0,85.0,2023-08-02,11:27:08,0,0,0,0,0,0,0
854,126,2023-08-25 10:49:57,51.0158985,3.7743555,22.0,27.0,341.0,327.0,800.0,796.0,62.0,58.0,50.0,47.0,2023-08-25,10:49:57,0,0,0,0,0,0,0
950,126,2023-08-25 10:44:54,51.0159092,3.7743612,22.0,26.0,355.0,348.0,791.0,797.0,59.0,55.0,46.0,44.0,2023-08-25,10:44:54,0,0,0,0,0,0,0
1195,126,2023-08-02 05:32:54,51.0877111,3.7191784,37.0,36.0,365.0,369.0,1223.0,1287.0,83.0,80.0,87.0,83.0,2023-08-02,05:32:54,0,0,0,0,0,0,0
1434,126,2023-08-03 15:29:26,51.0137717,3.7795713,21.0,32.0,238.0,210.0,798.0,803.0,80.0,80.0,77.0,81.0,2023-08-03,15:29:26,0,0,0,0,0,0,0
1507,126,2023-08-03 11:27:14,51.013799,3.7795741,20.0,30.0,234.0,213.0,798.0,800.0,80.0,80.0,77.0,77.0,2023-08-03,11:27:14,0,0,0,0,0,0,0
1549,126,2023-08-03 07:07:11,51.0137867,3.7795783,17.0,24.0,313.0,310.0,794.0,800.0,66.0,62.0,57.0,52.0,2023-08-03,07:07:11,0,0,0,0,0,0,0
1648,126,2023-08-04 11:54:44,51.1809271,3.5750968,39.0,40.0,210.0,193.0,801.0,797.0,82.0,81.0,87.0,83.0,2023-08-04,11:54:44,0,0,0,0,0,0,0
1650,126,2023-08-04 13:07:47,50.99674,3.6500633,38.0,40.0,196.0,189.0,801.0,806.0,92.0,85.0,94.0,89.0,2023-08-04,13:07:47,0,0,0,0,0,0,0
1736,126,2023-08-04 06:41:41,50.9084297,3.6463611,36.0,39.0,317.0,365.0,1288.0,1495.0,86.0,82.0,88.0,83.0,2023-08-04,06:41:41,0,0,0,0,0,0,0
2416,126,2023-08-07 05:08:24,51.18021,3.5758922,23.0,26.0,231.0,207.0,801.0,796.0,79.0,79.0,79.0,79.0,2023-08-07,05:08:24,0,0,0,0,0,0,0
2426,126,2023-08-07 10:51:25,51.0199758,3.7647867,39.0,45.0,372.0,345.0,1709.0,1716.0,87.0,81.0,93.0,84.0,2023-08-07,10:51:25,0,0,0,0,0,0,0
2482,126,2023-08-07 18:48:32,51.0326735,3.7377753,36.0,37.0,217.0,196.0,805.0,795.0,81.0,82.0,83.0,82.0,2023-08-07,18:48:32,0,0,0,0,0,0,0
2620,126,2023-08-07 01:28:18,50.8566906,3.6080902,21.0,23.0,241.0,241.0,784.0,798.0,80.0,74.0,73.0,68.0,2023-08-07,01:28:18,0,0,0,0,0,0,0
2710,126,2023-08-07 00:28:15,50.8567224,3.6080975,17.0,18.0,372.0,379.0,797.0,804.0,58.0,52.0,44.0,41.0,2023-08-07,00:28:15,0,0,0,0,0,0,0
2716,126,2023-08-07 02:46:26,50.8514541,3.6014987,22.0,27.0,393.0,358.0,1305.0,1284.0,80.0,80.0,78.0,79.0,2023-08-07,02:46:26,0,0,0,0,0,0,0
3352,126,2023-08-09 12:50:47,51.0154453,3.7748426,23.0,25.0,448.0,448.0,801.0,798.0,51.0,46.0,41.0,38.0,2023-08-09,12:50:47,0,0,0,0,0,0,0
3521,126,2023-08-10 04:01:33,50.7697612,3.8715797,22.0,28.0,241.0,210.0,799.0,802.0,80.0,81.0,80.0,79.0,2023-08-10,04:01:33,0,0,0,0,0,0,0
3585,126,2023-08-10 16:48:44,51.0340424,3.7159452,45.0,40.0,196.0,193.0,801.0,806.0,87.0,81.0,89.0,83.0,2023-08-10,16:48:44,0,0,0,0,0,0,0
3819,126,2023-08-10 18:10:46,50.7423718,3.6026051,40.0,37.0,203.0,196.0,794.0,803.0,87.0,81.0,85.0,79.0,2023-08-10,18:10:46,0,0,0,0,0,0,0
3958,126,2023-08-11 09:16:19,51.0348788,3.7121898,38.0,38.0,210.0,193.0,795.0,797.0,83.0,81.0,84.0,83.0,2023-08-11,09:16:19,0,0,0,0,0,0,0
4016,126,2023-08-11 19:56:30,50.7426984,3.603673,38.0,37.0,200.0,193.0,804.0,808.0,84.0,80.0,87.0,82.0,2023-08-11,19:56:30,0,0,0,0,0,0,0
4078,126,2023-08-11 03:16:14,50.742356,3.6026179,33.0,28.0,231.0,207.0,795.0,802.0,78.0,80.0,79.0,81.0,2023-08-11,03:16:14,0,0,0,0,0,0,0
4112,126,2023-08-11 03:29:15,50.7423708,3.6026382,31.0,27.0,234.0,210.0,801.0,797.0,79.0,79.0,77.0,79.0,2023-08-11,03:29:15,0,0,0,0,0,0,0
