Unnamed: 0,mapped_veh_id,timestamps_UTC,lat,lon,RS_E_InAirTemp_PC1,RS_E_InAirTemp_PC2,RS_E_OilPress_PC1,RS_E_OilPress_PC2,RS_E_RPM_PC1,RS_E_RPM_PC2,RS_E_WatTemp_PC1,RS_E_WatTemp_PC2,RS_T_OilTemp_PC1,RS_T_OilTemp_PC2,date,hour,air1,air2,oil1,oil2,water1,water2,maintenance
1322,194,2023-08-03 18:43:20,51.0307685,3.7445974,33.0,41.0,189.0,210.0,824.0,834.0,81.0,88.0,74.0,86.0,2023-08-03,18:43:20,0,0,0,0,0,0,0
1354,194,2023-08-03 11:33:21,51.0634331,3.7397075,37.0,38.0,162.0,196.0,797.0,800.0,86.0,87.0,82.0,89.0,2023-08-03,11:33:21,0,0,0,0,0,0,0
1355,194,2023-08-03 11:48:13,51.0356426,3.7105698,37.0,41.0,162.0,200.0,797.0,803.0,86.0,85.0,83.0,85.0,2023-08-03,11:48:13,0,0,0,0,0,0,0
1745,194,2023-08-04 13:17:14,50.9486961,4.0287769,30.0,36.0,196.0,234.0,793.0,787.0,79.0,80.0,73.0,76.0,2023-08-04,13:17:14,0,0,0,0,0,0,0
1897,194,2023-08-04 12:36:13,50.9487049,4.0287776,28.0,30.0,265.0,303.0,801.0,793.0,69.0,68.0,56.0,62.0,2023-08-04,12:36:13,0,0,0,0,0,0,0
1972,194,2023-08-04 09:03:34,50.9433738,4.0386274,33.0,39.0,186.0,210.0,809.0,808.0,81.0,86.0,78.0,86.0,2023-08-04,09:03:34,0,0,0,0,0,0,0
2494,194,2023-08-07 02:21:33,50.7749634,3.873159,13.0,12.0,514.0,534.0,800.0,796.0,32.0,29.0,20.0,22.0,2023-08-07,02:21:33,0,0,0,0,0,0,0
3253,194,2023-08-09 09:39:51,51.0138822,3.7804913,22.0,22.0,313.0,355.0,797.0,797.0,60.0,58.0,46.0,47.0,2023-08-09,09:39:51,0,0,0,0,0,0,0
3431,194,2023-08-09 12:13:04,51.0255825,3.754485,36.0,40.0,189.0,220.0,800.0,789.0,80.0,82.0,77.0,81.0,2023-08-09,12:13:04,0,0,0,0,0,0,0
3640,194,2023-08-10 04:32:24,50.8543424,3.6046406,18.0,23.0,248.0,279.0,794.0,845.0,71.0,67.0,60.0,60.0,2023-08-10,04:32:24,0,0,0,0,0,0,0
3720,194,2023-08-10 04:35:17,50.8543463,3.604638,19.0,23.0,241.0,303.0,795.0,767.0,72.0,68.0,60.0,61.0,2023-08-10,04:35:17,0,0,0,0,0,0,0
3840,194,2023-08-11 10:04:04,51.0399729,3.6942684,41.0,41.0,200.0,224.0,799.0,806.0,78.0,80.0,72.0,78.0,2023-08-11,10:04:04,0,0,0,0,0,0,0
4164,194,2023-08-11 06:40:04,50.7699939,3.8719096,37.0,37.0,182.0,207.0,807.0,800.0,81.0,85.0,81.0,84.0,2023-08-11,06:40:04,0,0,0,0,0,0,0
4542,194,2023-08-14 05:39:58,51.0134853,3.78013,22.0,29.0,224.0,251.0,801.0,799.0,76.0,76.0,66.0,69.0,2023-08-14,05:39:58,0,0,0,0,0,0,0
5626,194,2023-08-18 20:23:47,50.8439096,3.6004319,38.0,40.0,324.0,313.0,1498.0,1082.0,83.0,87.0,83.0,89.0,2023-08-18,20:23:47,0,0,0,0,0,0,0
5646,194,2023-08-18 12:32:46,50.8517465,3.6018436,38.0,43.0,175.0,203.0,796.0,799.0,85.0,87.0,79.0,86.0,2023-08-18,12:32:46,0,0,0,0,0,0,0
5788,194,2023-08-18 11:10:47,50.9564846,3.6288834,43.0,43.0,307.0,369.0,1706.0,1726.0,86.0,88.0,85.0,90.0,2023-08-18,11:10:47,0,0,0,0,0,0,0
5804,194,2023-08-18 16:22:51,50.8256435,3.6114404,40.0,45.0,320.0,369.0,1497.0,1499.0,86.0,85.0,84.0,89.0,2023-08-18,16:22:51,0,0,0,0,0,0,0
5835,194,2023-08-18 14:54:50,51.0355282,3.7118605,41.0,42.0,172.0,200.0,801.0,795.0,85.0,86.0,81.0,87.0,2023-08-18,14:54:50,0,0,0,0,0,0,0
6003,194,2023-08-19 12:43:58,51.0137246,3.7803818,33.0,28.0,231.0,296.0,801.0,805.0,76.0,68.0,65.0,61.0,2023-08-19,12:43:58,0,0,0,0,0,0,0
6090,194,2023-08-20 03:33:59,51.038283,3.6974248,28.0,32.0,200.0,234.0,804.0,795.0,79.0,80.0,74.0,77.0,2023-08-20,03:33:59,0,0,0,0,0,0,0
6115,194,2023-08-20 02:20:56,51.0383066,3.6974634,25.0,27.0,244.0,289.0,808.0,791.0,71.0,68.0,60.0,61.0,2023-08-20,02:20:56,0,0,0,0,0,0,0
6578,194,2023-08-22 14:53:50,50.8708101,3.6238167,46.0,41.0,158.0,189.0,800.0,798.0,87.0,90.0,85.0,92.0,2023-08-22,14:53:50,0,0,0,0,0,0,0
6996,194,2023-08-23 07:18:35,50.8575444,3.8112043,41.0,41.0,175.0,358.0,853.0,1251.0,85.0,87.0,84.0,87.0,2023-08-23,07:18:35,0,0,0,0,0,0,0
7055,194,2023-08-23 10:50:25,51.040538,3.6872071,24.0,41.66666666666666,191.6666666666666,218.0,531.6666666666666,802.3333333333334,79.0,81.0,74.0,80.0,2023-08-23,10:50:25,0,0,0,0,0,0,0
7161,194,2023-08-23 06:10:44,50.8694222,3.8148601,36.0,40.0,172.0,203.0,800.0,798.0,86.0,86.0,82.0,85.0,2023-08-23,06:10:44,0,0,0,0,0,0,0
7162,194,2023-08-23 06:46:37,50.7703393,3.8721037,32.0,39.0,193.0,217.0,799.0,801.0,78.0,83.0,77.0,83.0,2023-08-23,06:46:37,0,0,0,0,0,0,0
7167,194,2023-08-23 08:32:37,51.0399892,3.6942698,34.0,41.0,196.0,224.0,800.0,797.0,78.0,80.0,76.0,81.0,2023-08-23,08:32:37,0,0,0,0,0,0,0
7244,194,2023-08-23 05:55:42,50.9496559,3.7788898,39.0,42.0,317.0,362.0,1727.0,1680.0,85.0,90.0,87.0,92.0,2023-08-23,05:55:42,0,0,0,0,0,0,0
7257,194,2023-08-23 14:51:56,51.0153528,3.7759546,43.0,40.0,175.0,207.0,800.0,803.0,85.0,86.0,79.0,84.0,2023-08-23,14:51:56,0,0,0,0,0,0,0
7304,194,2023-08-23 14:40:58,51.0154183,3.7760291,43.0,40.0,172.0,207.0,801.0,802.0,86.0,86.0,78.0,82.0,2023-08-23,14:40:58,0,0,0,0,0,0,0
7325,194,2023-08-24 02:04:42,51.0410696,3.6845922,31.0,37.0,200.0,238.0,801.0,808.0,78.0,80.0,76.0,79.0,2023-08-24,02:04:42,0,0,0,0,0,0,0
7328,194,2023-08-24 02:58:43,51.0402814,3.6935618,30.0,35.0,200.0,234.0,794.0,805.0,78.0,80.0,74.0,77.0,2023-08-24,02:58:43,0,0,0,0,0,0,0
7411,194,2023-08-24 16:27:50,51.055255,3.7407486,42.0,43.0,303.0,362.0,1713.0,1571.0,83.0,84.0,85.0,89.0,2023-08-24,16:27:50,0,0,0,0,0,0,0
7421,194,2023-08-24 04:01:42,51.0357154,3.7117914,29.0,38.0,196.0,231.0,798.0,805.0,79.0,80.0,74.0,78.0,2023-08-24,04:01:42,0,0,0,0,0,0,0
7527,194,2023-08-24 02:09:37,51.041465,3.6827783,30.0,37.0,196.0,227.0,787.0,785.0,78.0,80.0,74.0,78.0,2023-08-24,02:09:37,0,0,0,0,0,0,0
7551,194,2023-08-24 15:32:51,50.8513621,3.6014125,39.0,40.0,172.0,203.0,804.0,809.0,82.0,86.0,79.0,86.0,2023-08-24,15:32:51,0,0,0,0,0,0,0
7787,194,2023-08-27 15:51:53,50.9615504,3.6279023,42.0,40.0,296.0,372.0,1705.0,1713.0,83.0,85.0,84.0,91.0,2023-08-27,15:51:53,0,0,0,0,0,0,0
7802,194,2023-08-27 07:23:53,50.8456494,3.599007,35.0,40.0,175.0,207.0,798.0,797.0,85.0,86.0,84.0,86.0,2023-08-27,07:23:53,0,0,0,0,0,0,0
7814,194,2023-08-27 17:45:54,50.9286529,3.6402301,42.0,40.0,162.0,193.0,806.0,806.0,81.0,86.0,81.0,87.0,2023-08-27,17:45:54,0,0,0,0,0,0,0
7819,194,2023-08-27 04:16:43,50.8564393,3.6076413,17.0,21.0,362.0,403.0,796.0,835.0,53.0,50.0,37.0,38.0,2023-08-27,04:16:43,0,0,0,0,0,0,0
7841,194,2023-08-27 05:23:51,50.8450593,3.5995137,31.0,37.0,179.0,220.0,800.0,816.0,84.0,87.0,78.0,87.0,2023-08-27,05:23:51,0,0,0,0,0,0,0
7874,194,2023-08-27 14:32:59,50.8512168,3.601265,36.0,40.0,172.0,203.0,798.0,803.0,83.0,86.0,81.0,86.0,2023-08-27,14:32:59,0,0,0,0,0,0,0
7956,194,2023-08-27 13:08:55,50.7421937,3.6020611,35.0,38.0,189.0,210.0,799.0,805.0,78.0,83.0,73.0,82.0,2023-08-27,13:08:55,0,0,0,0,0,0,0
8002,194,2023-08-28 00:41:45,50.8544786,3.6053444,23.0,27.0,276.0,307.0,796.0,797.0,66.0,66.0,57.0,61.0,2023-08-28,00:41:45,0,0,0,0,0,0,0
8008,194,2023-08-28 03:05:05,50.8545048,3.6053196,26.0,33.0,193.0,227.0,801.0,811.0,79.0,80.0,73.0,79.0,2023-08-28,03:05:05,0,0,0,0,0,0,0
8010,194,2023-08-28 04:23:47,50.8544943,3.6053324,24.0,33.0,193.0,224.0,797.0,795.0,79.0,81.0,74.0,78.0,2023-08-28,04:23:47,0,0,0,0,0,0,0
8124,194,2023-08-28 03:02:56,50.854496,3.6053577,26.0,32.0,194.0,224.6666666666666,532.3333333333334,801.3333333333334,79.0,80.0,74.33333333333333,78.66666666666667,2023-08-28,03:02:56,0,0,0,0,0,0,0
8128,194,2023-08-28 03:56:52,50.8544855,3.6053324,23.0,32.0,193.0,227.0,798.0,805.0,79.0,80.0,74.0,78.0,2023-08-28,03:56:52,0,0,0,0,0,0,0
8131,194,2023-08-28 04:44:49,50.8516368,3.6017194,25.0,32.0,189.0,220.0,801.0,804.0,79.0,80.0,75.0,81.0,2023-08-28,04:44:49,0,0,0,0,0,0,0
8385,194,2023-08-28 06:07:51,50.8596621,3.6122893,35.0,40.0,303.0,334.0,1420.0,1408.0,83.0,88.0,82.0,89.0,2023-08-28,06:07:51,0,0,0,0,0,0,0
8490,194,2023-08-24 11:32:17,50.8516751,3.6017822,18.5,38.0,89.5,207.0,398.5,800.0,40.5,85.0,79.0,84.0,2023-08-24,11:32:17,0,0,0,0,0,0,0
8564,194,2023-08-01 05:00:03,50.8514058,3.6014957,36.0,38.0,186.0,213.0,802.0,798.0,80.0,84.0,80.0,85.0,2023-08-01,05:00:03,0,0,0,0,0,0,0
8606,194,2023-08-24 20:57:41,51.0353273,3.7121395,35.0,37.0,196.0,213.0,795.0,791.0,78.0,83.0,73.0,82.0,2023-08-24,20:57:41,0,0,0,0,0,0,0
8621,194,2023-08-24 03:51:45,51.0397941,3.6958143,26.0,37.0,355.0,410.0,1551.0,1501.0,78.0,79.0,75.0,77.0,2023-08-24,03:51:45,0,0,0,0,0,0,0
8633,194,2023-08-24 06:31:34,50.8516176,3.6017752,37.0,41.0,169.0,203.0,800.0,798.0,85.0,87.0,82.0,87.0,2023-08-24,06:31:34,0,0,0,0,0,0,0
8641,194,2023-08-01 06:21:11,50.8653264,3.8139607,29.0,37.0,196.0,244.0,933.0,890.0,83.0,83.0,82.0,86.0,2023-08-01,06:21:11,0,0,0,0,0,0,0
8642,194,2023-08-24 08:01:42,51.0388243,3.6942073,37.0,43.0,293.0,348.0,1498.0,1497.0,86.0,88.0,87.0,91.0,2023-08-24,08:01:42,0,0,0,0,0,0,0
8677,194,2023-08-24 21:03:03,51.0355287,3.7116182,17.5,36.0,98.0,215.0,801.0,800.5,38.5,82.0,75.0,81.0,2023-08-24,21:03:03,0,0,0,0,0,0,0
8801,194,2023-08-01 07:55:09,51.0326256,3.7371635,40.0,40.0,282.0,200.0,1281.0,816.0,81.0,85.0,83.0,87.0,2023-08-01,07:55:09,0,0,0,0,0,0,0
8826,194,2023-08-24 13:36:49,51.0514357,3.7423862,44.0,42.0,286.0,355.0,1692.0,1679.0,88.0,90.0,84.0,92.0,2023-08-24,13:36:49,0,0,0,0,0,0,0
8968,194,2023-08-25 14:28:40,50.7703061,3.8716606,34.0,41.0,193.0,200.0,800.0,793.0,78.0,86.0,73.0,84.0,2023-08-25,14:28:40,0,0,0,0,0,0,0
9032,194,2023-08-01 08:53:05,50.7879893,3.8708977,38.0,38.0,162.0,196.0,802.0,798.0,86.0,87.0,84.0,90.0,2023-08-01,08:53:05,0,0,0,0,0,0,0
9033,194,2023-08-01 09:03:08,50.7706007,3.872242,38.0,37.0,179.0,213.0,805.0,795.0,81.0,85.0,79.0,85.0,2023-08-01,09:03:08,0,0,0,0,0,0,0
9270,194,2023-08-25 03:51:26,51.1805948,3.5754659,36.0,37.0,179.0,213.0,804.0,796.0,80.0,82.0,81.0,82.0,2023-08-25,03:51:26,0,0,0,0,0,0,0
9433,194,2023-08-25 07:15:29,51.0365558,3.7068299,37.0,40.0,175.0,200.0,800.0,797.0,81.0,86.0,82.0,87.0,2023-08-25,07:15:29,0,0,0,0,0,0,0
9471,194,2023-08-25 15:52:41,50.8873987,3.6404283,45.0,46.0,189.0,189.0,955.0,854.0,83.0,87.0,83.0,89.0,2023-08-25,15:52:41,0,0,0,0,0,0,0
9751,194,2023-08-03 16:56:19,50.742441,3.6027587,38.0,40.0,175.0,210.0,803.0,802.0,81.0,83.0,79.0,85.0,2023-08-03,16:56:19,0,0,0,0,0,0,0
9842,194,2023-08-03 03:54:12,51.0355373,3.7112336,33.0,38.0,186.0,217.0,803.0,790.0,80.0,82.0,76.0,82.0,2023-08-03,03:54:12,0,0,0,0,0,0,0
9889,194,2023-08-03 04:53:15,50.7425692,3.6032462,37.0,40.0,182.0,213.0,799.0,797.0,78.0,83.0,77.0,84.0,2023-08-03,04:53:15,0,0,0,0,0,0,0
9962,194,2023-08-03 01:35:14,51.0141102,3.7798545,18.0,27.0,224.0,265.0,795.0,797.0,74.0,74.0,66.0,68.0,2023-08-03,01:35:14,0,0,0,0,0,0,0
10286,194,2023-08-04 08:45:30,51.0034695,3.9007538,35.0,39.0,348.0,389.0,1497.0,1500.0,80.0,87.0,78.0,83.0,2023-08-04,08:45:30,0,0,0,0,0,0,0
10298,194,2023-08-04 12:37:16,50.9487039,4.0287668,28.0,30.0,258.0,303.0,798.0,802.0,70.0,68.0,59.0,62.0,2023-08-04,12:37:16,0,0,0,0,0,0,0
10367,194,2023-08-04 14:31:11,50.8913782,4.0717283,35.0,39.0,179.0,207.0,805.0,796.0,85.0,86.0,81.0,85.0,2023-08-04,14:31:11,0,0,0,0,0,0,0
10982,194,2023-08-07 02:35:32,50.7744834,3.8730488,15.0,15.0,400.0,469.0,798.0,777.0,50.0,45.0,33.0,33.0,2023-08-07,02:35:32,0,0,0,0,0,0,0
11024,194,2023-08-07 03:21:34,50.774523,3.873023,19.0,20.0,231.0,296.0,804.0,795.0,73.0,67.0,62.0,60.0,2023-08-07,03:21:34,0,0,0,0,0,0,0
11064,194,2023-08-07 02:21:30,50.7745016,3.8730579,13.0,12.0,524.0,531.0,801.0,790.0,32.0,29.0,19.0,22.0,2023-08-07,02:21:30,0,0,0,0,0,0,0
11756,194,2023-08-09 09:27:52,51.013899,3.7804499,20.0,20.0,393.0,431.0,798.0,800.0,51.0,49.0,36.0,40.0,2023-08-09,09:27:52,0,0,0,0,0,0,0
11802,194,2023-08-09 12:36:58,50.918176,3.7926239,42.0,42.0,165.0,189.0,810.0,808.0,87.0,90.0,87.0,92.0,2023-08-09,12:36:58,0,0,0,0,0,0,0
11851,194,2023-08-09 14:49:02,50.8660145,3.813935,40.0,38.0,327.0,396.0,1500.0,1420.0,83.0,85.0,82.0,86.0,2023-08-09,14:49:02,0,0,0,0,0,0,0
11892,194,2023-08-09 10:49:54,51.0152568,3.7761508,30.0,31.0,203.0,241.0,801.0,798.0,79.0,80.0,72.0,74.0,2023-08-09,10:49:54,0,0,0,0,0,0,0
11943,194,2023-08-10 14:01:26,51.0159892,3.7735736,36.0,41.0,196.0,231.0,798.0,795.0,80.0,81.0,73.0,76.0,2023-08-10,14:01:26,0,0,0,0,0,0,0
12207,194,2023-08-10 13:10:21,51.0159781,3.7735651,28.0,34.0,334.0,348.0,801.0,804.0,60.0,60.0,48.0,52.0,2023-08-10,13:10:21,0,0,0,0,0,0,0
12373,194,2023-08-11 03:25:00,50.8564289,3.6076065,27.0,29.0,224.0,272.0,799.0,809.0,76.0,73.0,65.0,65.0,2023-08-11,03:25:00,0,0,0,0,0,0,0
12855,194,2023-08-14 04:53:50,51.0137258,3.7795919,21.0,24.0,358.0,379.0,807.0,800.0,56.0,55.0,43.0,46.0,2023-08-14,04:53:50,0,0,0,0,0,0,0
12999,194,2023-08-14 05:30:52,51.0135762,3.7801076,21.0,28.0,234.0,269.0,802.0,798.0,73.0,73.0,65.0,66.0,2023-08-14,05:30:52,0,0,0,0,0,0,0
13855,194,2023-08-18 07:37:38,51.0165424,3.7726781,21.0,26.0,317.0,369.0,800.0,812.0,59.0,56.0,44.0,44.0,2023-08-18,07:37:38,0,0,0,0,0,0,0
14070,194,2023-08-18 16:28:47,50.8519511,3.6020934,42.0,42.0,169.0,203.0,799.0,800.0,83.0,86.0,82.0,87.0,2023-08-18,16:28:47,0,0,0,0,0,0,0
14093,194,2023-08-18 07:13:45,51.0162947,3.7733098,19.0,20.0,476.0,493.0,799.0,802.0,39.0,37.0,22.0,23.0,2023-08-18,07:13:45,0,0,0,0,0,0,0
14156,194,2023-08-19 13:26:02,51.0330766,3.7199036,37.0,35.0,193.0,231.0,798.0,804.0,80.0,80.0,76.0,77.0,2023-08-19,13:26:02,0,0,0,0,0,0,0
14357,194,2023-08-20 02:56:04,51.0382777,3.6974673,26.0,30.0,203.0,248.0,799.0,793.0,79.0,78.0,73.0,73.0,2023-08-20,02:56:04,0,0,0,0,0,0,0
14488,194,2023-08-20 03:37:02,51.0383004,3.6974374,28.0,32.0,200.0,231.0,793.0,796.0,79.0,80.0,75.0,77.0,2023-08-20,03:37:02,0,0,0,0,0,0,0
15214,194,2023-08-23 09:39:51,51.0401362,3.6936728,38.0,40.0,196.0,224.0,804.0,804.0,78.0,80.0,73.0,78.0,2023-08-23,09:39:51,0,0,0,0,0,0,0
15406,194,2023-08-23 08:35:40,51.0399918,3.6942704,33.0,41.0,193.0,224.0,803.0,801.0,78.0,80.0,76.0,81.0,2023-08-23,08:35:40,0,0,0,0,0,0,0
15571,194,2023-08-24 10:51:47,50.7422017,3.6020464,41.0,38.0,172.0,203.0,796.0,799.0,82.0,83.0,80.0,84.0,2023-08-24,10:51:47,0,0,0,0,0,0,0
15589,194,2023-08-24 18:20:55,50.8939715,3.6437605,44.0,42.0,162.0,193.0,815.0,829.0,85.0,89.0,85.0,90.0,2023-08-24,18:20:55,0,0,0,0,0,0,0
15611,194,2023-08-24 10:07:49,50.9786576,3.6340086,42.0,41.0,276.0,341.0,1431.0,1424.0,83.0,85.0,82.0,87.0,2023-08-24,10:07:49,0,0,0,0,0,0,0
15668,194,2023-08-24 05:03:42,51.1809044,3.5751117,33.0,39.0,196.0,213.0,799.0,804.0,78.0,83.0,77.0,84.0,2023-08-24,05:03:42,0,0,0,0,0,0,0
15680,194,2023-08-24 08:33:52,51.0730231,3.722646,37.0,40.0,248.0,296.0,1137.0,1159.0,85.0,85.0,81.0,84.0,2023-08-24,08:33:52,0,0,0,0,0,0,0
15691,194,2023-08-24 15:18:56,50.7800889,3.6186379,41.0,43.0,158.0,189.0,802.0,797.0,86.0,90.0,80.0,86.0,2023-08-24,15:18:56,0,0,0,0,0,0,0
15694,194,2023-08-24 18:20:12,50.9026179,3.645288,43.0,43.0,280.5,353.0,1662.5,1700.0,44.0,89.5,86.5,90.0,2023-08-24,18:20:12,0,0,0,0,0,0,0
15972,194,2023-08-27 17:10:58,50.7421973,3.6020202,35.0,39.0,189.0,213.0,805.0,802.0,78.0,82.0,77.0,82.0,2023-08-27,17:10:58,0,0,0,0,0,0,0
16040,194,2023-08-27 07:00:53,50.742171,3.6019634,27.0,37.0,196.0,217.0,796.0,796.0,77.0,81.0,76.0,82.0,2023-08-27,07:00:53,0,0,0,0,0,0,0
16073,194,2023-08-27 19:20:01,50.7957718,3.6203671,42.0,38.0,165.0,200.0,803.0,801.0,84.0,85.0,81.0,85.0,2023-08-27,19:20:01,0,0,0,0,0,0,0
16081,194,2023-08-27 05:46:44,50.9331277,3.6383922,39.0,42.0,313.0,386.0,1848.0,1830.0,85.0,87.0,85.0,89.0,2023-08-27,05:46:44,0,0,0,0,0,0,0
16087,194,2023-08-27 11:15:56,50.7450147,3.6111665,30.0,40.0,220.0,338.0,888.0,914.0,80.0,83.0,77.0,82.0,2023-08-27,11:15:56,0,0,0,0,0,0,0
16119,194,2023-08-27 16:51:02,50.7421678,3.6020319,36.0,38.0,172.0,200.0,800.0,794.0,82.0,86.0,81.0,85.0,2023-08-27,16:51:02,0,0,0,0,0,0,0
16597,194,2023-08-28 04:24:47,50.8544849,3.6053302,24.0,33.0,193.0,227.0,799.0,806.0,79.0,81.0,74.0,78.0,2023-08-28,04:24:47,0,0,0,0,0,0,0
16661,194,2023-08-24 10:41:46,50.7753696,3.6172693,45.0,41.0,286.0,345.0,1576.0,1481.0,86.0,90.0,82.0,86.0,2023-08-24,10:41:46,0,0,0,0,0,0,0
16740,194,2023-08-24 11:28:53,50.8516804,3.6017685,37.0,38.0,179.0,203.0,799.0,800.0,82.0,86.0,81.0,85.0,2023-08-24,11:28:53,0,0,0,0,0,0,0
16765,194,2023-08-24 17:49:55,51.0356502,3.7111466,40.0,42.0,172.0,200.0,801.0,794.0,83.0,86.0,82.0,85.0,2023-08-24,17:49:55,0,0,0,0,0,0,0
16831,194,2023-08-24 17:05:49,51.1805614,3.57553,42.0,40.0,175.0,203.0,800.0,798.0,83.0,86.0,80.0,85.0,2023-08-24,17:05:49,0,0,0,0,0,0,0
16839,194,2023-08-24 21:00:20,51.0353111,3.7121736,35.0,37.0,196.0,213.0,799.0,799.0,77.0,83.0,73.0,81.0,2023-08-24,21:00:20,0,0,0,0,0,0,0
16845,194,2023-08-01 03:58:01,50.8137347,3.6164209,50.0,48.0,345.0,431.0,1920.0,1930.0,78.0,81.0,73.0,76.0,2023-08-01,03:58:01,0,0,0,0,0,0,0
17071,194,2023-08-01 05:02:37,50.8523321,3.6026323,35.0,37.0,186.0,213.0,802.0,788.0,79.0,84.0,81.0,85.0,2023-08-01,05:02:37,0,0,0,0,0,0,0
17090,194,2023-08-01 10:26:07,51.0399964,3.6942761,26.0,40.0,193.0,220.0,797.0,799.0,77.0,80.0,71.0,81.0,2023-08-01,10:26:07,0,0,0,0,0,0,0
17127,194,2023-08-25 02:38:25,51.0151791,3.7754115,36.0,36.0,193.0,231.0,794.0,804.0,80.0,79.0,75.0,78.0,2023-08-25,02:38:25,0,0,0,0,0,0,0
17212,194,2023-08-01 09:41:05,50.9799433,3.8015758,41.0,46.0,307.0,234.0,1482.0,1378.0,82.0,87.0,87.0,93.0,2023-08-01,09:41:05,0,0,0,0,0,0,0
17443,194,2023-08-25 02:54:29,51.0163614,3.7723089,36.0,37.0,189.0,227.0,801.0,801.0,80.0,80.0,76.0,80.0,2023-08-25,02:54:29,0,0,0,0,0,0,0
17505,194,2023-08-25 00:51:17,51.0153991,3.774846,33.0,35.0,213.0,238.0,800.0,803.0,77.0,79.0,68.0,72.0,2023-08-25,00:51:17,0,0,0,0,0,0,0
17572,194,2023-08-25 15:48:42,50.9134924,3.6464281,43.0,46.0,155.0,182.0,801.0,810.0,87.0,89.0,88.0,91.0,2023-08-25,15:48:42,0,0,0,0,0,0,0
17853,194,2023-08-03 12:15:43,50.9272024,3.6408973,37.0,40.0,296.0,358.0,1908.0,1755.0,87.0,87.0,89.0,92.0,2023-08-03,12:15:43,0,0,0,0,0,0,0
17918,194,2023-08-03 03:22:11,51.1091418,3.6981778,43.0,43.0,307.0,369.0,1502.0,1501.0,84.0,86.0,87.0,92.0,2023-08-03,03:22:11,0,0,0,0,0,0,0
17955,194,2023-08-03 01:48:14,51.0141185,3.7798148,19.0,27.0,220.0,255.0,803.0,799.0,76.0,76.0,68.0,71.0,2023-08-03,01:48:14,0,0,0,0,0,0,0
18021,194,2023-08-03 06:23:13,51.0551872,3.7407801,37.0,40.0,169.0,262.0,851.0,1011.0,83.0,88.0,82.0,91.0,2023-08-03,06:23:13,0,0,0,0,0,0,0
18062,194,2023-08-03 04:20:09,50.9049269,3.6457544,42.0,45.0,307.0,372.0,1854.0,1631.0,86.0,88.0,82.0,90.0,2023-08-03,04:20:09,0,0,0,0,0,0,0
