mapped_veh_id,timestamps_UTC,lat,lon,RS_E_InAirTemp_PC1,RS_E_InAirTemp_PC2,RS_E_OilPress_PC1,RS_E_OilPress_PC2,RS_E_RPM_PC1,RS_E_RPM_PC2,RS_E_WatTemp_PC1,RS_E_WatTemp_PC2,RS_T_OilTemp_PC1,RS_T_OilTemp_PC2,date,hour,air1,air2,oil1,oil2,water1,water2,maintenance
182,2023-08-24 08:35:26,51.0404063,3.692978,31.0,39.0,203.0,210.0,800.0,803.0,78.0,75.0,76.0,76.0,2023-08-24,08:35:26,0,0,0,0,0,0,0
182,2023-08-01 06:46:16,51.002591,3.7972413,31.0,38.0,348.0,355.0,1574.0,1586.0,85.0,83.0,85.0,87.0,2023-08-01,06:46:16,0,0,0,0,0,0,0
182,2023-08-24 03:40:56,51.0358437,3.7098144,23.0,31.0,207.0,207.0,799.0,798.0,78.0,76.0,77.0,75.0,2023-08-24,03:40:56,0,0,0,0,0,0,0
182,2023-08-01 05:31:19,50.9182793,3.7925347,37.0,32.0,179.0,175.0,801.0,803.0,88.0,87.0,92.0,91.0,2023-08-01,05:31:19,0,0,0,0,0,0,0
182,2023-08-01 20:40:31,51.0331629,3.7565567,33.0,36.0,182.0,175.0,816.0,819.0,88.0,89.0,89.0,90.0,2023-08-01,20:40:31,0,0,0,0,0,0,0
182,2023-08-01 19:54:28,51.1781176,3.5787993,41.0,32.0,179.0,172.0,804.0,802.0,88.0,87.0,90.0,92.0,2023-08-01,19:54:28,0,0,0,0,0,0,0
182,2023-08-01 11:09:22,51.039474,3.695789,29.0,36.0,213.0,213.0,800.0,798.0,77.0,76.0,75.0,75.0,2023-08-01,11:09:22,0,0,0,0,0,0,0
182,2023-08-02 07:58:30,50.742358,3.6025684,28.0,38.0,196.0,189.0,799.0,798.0,83.0,80.0,83.0,82.0,2023-08-02,07:58:30,0,0,0,0,0,0,0
182,2023-08-02 16:40:42,51.0237693,3.7584898,25.0,36.0,200.0,189.0,803.0,801.0,80.0,83.0,81.0,83.0,2023-08-02,16:40:42,0,0,0,0,0,0,0
182,2023-08-02 18:19:46,51.1259426,3.6683237,33.0,33.0,186.0,175.0,827.0,812.0,91.0,90.0,93.0,91.0,2023-08-02,18:19:46,0,0,0,0,0,0,0
182,2023-08-25 00:16:21,51.0140681,3.7790139,24.0,47.0,286.0,0.0,800.0,44.0,63.0,46.0,52.0,47.0,2023-08-25,00:16:21,0,0,0,0,0,0,0
182,2023-08-02 04:30:27,50.8514448,3.6014774,27.0,26.0,200.0,200.0,794.0,799.0,79.0,81.0,80.0,82.0,2023-08-02,04:30:27,0,0,0,0,0,0,0
182,2023-08-02 10:41:41,51.030735,3.7445789,36.0,37.0,186.0,207.0,856.0,887.0,87.0,86.0,88.0,89.0,2023-08-02,10:41:41,0,0,0,0,0,0,0
182,2023-08-02 16:16:37,51.0156286,3.7753269,29.0,36.0,200.0,203.0,799.0,802.0,85.0,81.0,79.0,77.0,2023-08-02,16:16:37,0,0,0,0,0,0,0
182,2023-08-02 21:17:42,51.0193548,3.76685,26.0,28.0,355.0,338.0,1499.0,1148.0,85.0,79.0,85.0,82.0,2023-08-02,21:17:42,0,0,0,0,0,0,0
182,2023-08-02 08:07:32,50.7423337,3.6025796,28.0,38.0,196.0,200.0,800.0,796.0,82.0,78.0,81.0,81.0,2023-08-02,08:07:32,0,0,0,0,0,0,0
182,2023-08-02 07:20:31,50.9058181,3.6459323,27.0,35.0,327.0,348.0,1555.0,1574.0,87.0,87.0,88.0,90.0,2023-08-02,07:20:31,0,0,0,0,0,0,0
182,2023-08-03 09:56:50,51.0138106,3.7794712,18.0,27.0,231.0,238.0,801.0,797.0,75.0,71.0,67.0,67.0,2023-08-03,09:56:50,0,0,0,0,0,0,0
182,2023-08-03 12:48:50,51.0137916,3.7795099,18.5,29.0,215.0,210.0,799.0,797.0,78.0,77.0,74.0,76.5,2023-08-03,12:48:50,0,0,0,0,0,0,0
182,2023-08-03 20:20:16,51.0162304,3.7728387,46.0,20.0,3.0,289.0,0.0,794.0,33.0,63.0,43.0,54.0,2023-08-03,20:20:16,0,0,0,0,0,0,0
182,2023-08-04 13:40:18,50.868675,3.8146821,36.0,36.0,179.0,175.0,800.0,801.0,87.0,87.0,86.0,87.0,2023-08-04,13:40:18,0,0,0,0,0,0,0
182,2023-08-04 15:48:11,50.8160548,3.8268311,36.0,38.0,303.0,307.0,1286.0,1406.0,86.0,83.0,89.0,90.0,2023-08-04,15:48:11,0,0,0,0,0,0,0
182,2023-08-04 02:28:48,51.0268299,3.7527553,20.0,27.0,210.0,224.0,795.0,798.0,78.0,75.0,78.0,74.0,2023-08-04,02:28:48,0,0,0,0,0,0,0
182,2023-08-04 15:23:20,50.9640075,3.7862864,43.0,45.0,289.0,320.0,1418.0,1406.0,90.0,90.0,91.0,92.0,2023-08-04,15:23:20,0,0,0,0,0,0,0
182,2023-08-07 06:22:12,51.0321105,3.7242567,33.0,27.0,186.0,179.0,788.0,800.0,83.0,82.0,85.0,87.0,2023-08-07,06:22:12,0,0,0,0,0,0,0
182,2023-08-08 06:03:45,51.0161139,3.7730702,16.0,13.0,486.0,489.0,800.0,799.0,41.0,38.0,26.0,23.0,2023-08-08,06:03:45,0,0,0,0,0,0,0
182,2023-08-08 17:53:26,51.0396935,3.6934421,40.0,26.0,0.0,238.0,0.0,799.0,28.0,69.0,37.0,69.0,2023-08-08,17:53:26,0,0,0,0,0,0,0
182,2023-08-10 13:47:54,50.7696464,3.8713113,40.0,32.0,189.0,193.0,803.0,798.0,86.0,80.0,84.0,79.0,2023-08-10,13:47:54,0,0,0,0,0,0,0
182,2023-08-10 05:40:46,50.8514986,3.6016389,25.0,22.0,196.0,189.0,800.0,796.0,81.0,80.0,81.0,83.0,2023-08-10,05:40:46,0,0,0,0,0,0,0
182,2023-08-10 12:51:54,50.8131118,3.8303018,42.0,40.0,317.0,338.0,1693.0,1715.0,87.0,86.0,90.0,92.0,2023-08-10,12:51:54,0,0,0,0,0,0,0
182,2023-08-10 03:35:37,51.1527254,3.6186622,36.0,35.0,386.0,393.0,1745.0,1732.0,80.0,80.0,77.0,79.0,2023-08-10,03:35:37,0,0,0,0,0,0,0
182,2023-08-11 15:16:21,50.7425254,3.6032666,37.0,40.0,186.0,175.0,795.0,803.0,85.0,87.0,86.0,87.0,2023-08-11,15:16:21,0,0,0,0,0,0,0
182,2023-08-11 07:02:06,51.0154702,3.7759297,35.0,60.0,200.0,0.0,805.0,0.0,85.0,81.0,87.0,82.0,2023-08-11,07:02:06,0,0,0,0,0,0,0
182,2023-08-12 09:51:03,50.7423304,3.6026175,31.0,39.0,182.0,186.0,798.0,800.0,84.0,84.0,86.0,87.0,2023-08-12,09:51:03,0,0,0,0,0,0,0
182,2023-08-12 11:38:58,51.0404056,3.6875406,32.0,40.0,196.0,186.0,802.0,801.0,83.0,82.0,79.0,82.0,2023-08-12,11:38:58,0,0,0,0,0,0,0
182,2023-08-13 22:10:05,51.0136285,3.780276,34.0,38.0,207.0,207.0,795.0,798.0,77.0,76.0,76.0,76.0,2023-08-13,22:10:05,0,0,0,0,0,0,0
182,2023-08-14 07:46:00,51.0131772,3.7811053,40.0,40.0,0.0,0.0,0.0,57.0,34.0,35.0,36.0,36.0,2023-08-14,07:46:00,0,0,0,0,0,0,0
182,2023-08-14 14:02:13,51.0136784,3.7801118,40.0,34.0,203.0,0.0,799.0,40.0,78.0,31.0,73.0,30.0,2023-08-14,14:02:13,0,0,0,0,0,0,0
182,2023-08-14 07:15:08,51.0131826,3.780738,40.0,41.0,0.0,0.0,0.0,41.0,34.0,35.0,38.0,38.0,2023-08-14,07:15:08,0,0,0,0,0,0,0
182,2023-08-14 08:01:01,51.0132677,3.7809994,40.0,40.0,0.0,0.0,0.0,0.0,34.0,34.0,37.0,35.0,2023-08-14,08:01:01,0,0,0,0,0,0,0
182,2023-08-15 04:20:31,51.0155128,3.7746457,22.0,30.0,207.0,244.0,802.0,796.0,78.0,67.0,76.0,67.0,2023-08-15,04:20:31,0,0,0,0,0,0,0
182,2023-08-15 13:33:39,51.0155205,3.7746406,33.0,40.0,196.0,200.0,799.0,798.0,80.0,77.0,76.0,76.0,2023-08-15,13:33:39,0,0,0,0,0,0,0
182,2023-08-15 12:39:38,51.0155239,3.7746865,30.0,40.0,200.0,210.0,806.0,802.0,79.0,76.0,77.0,74.0,2023-08-15,12:39:38,0,0,0,0,0,0,0
182,2023-08-15 03:46:29,51.0155401,3.7746743,22.0,30.0,207.0,238.0,800.0,799.0,78.0,67.0,75.0,66.0,2023-08-15,03:46:29,0,0,0,0,0,0,0
182,2023-08-16 03:25:47,51.0881594,3.7193074,22.0,23.0,203.0,217.0,802.0,799.0,78.0,72.0,74.0,75.0,2023-08-16,03:25:47,0,0,0,0,0,0,0
182,2023-08-16 05:33:57,50.851142,3.6012044,31.0,26.0,189.0,189.0,807.0,799.0,81.0,80.0,83.0,84.0,2023-08-16,05:33:57,0,0,0,0,0,0,0
182,2023-08-16 17:03:43,50.8514553,3.601497,37.0,35.0,182.0,186.0,800.0,801.0,86.0,85.0,87.0,87.0,2023-08-16,17:03:43,0,0,0,0,0,0,0
182,2023-08-16 11:07:36,50.7798463,3.87466,38.0,35.0,182.0,182.0,810.0,805.0,88.0,84.0,86.0,82.0,2023-08-16,11:07:36,0,0,0,0,0,0,0
182,2023-08-16 09:34:34,51.040097,3.6942993,27.0,33.0,210.0,248.0,799.0,802.0,77.0,67.0,73.0,65.0,2023-08-16,09:34:34,0,0,0,0,0,0,0
182,2023-08-16 10:56:30,50.7706418,3.8722657,37.0,36.0,182.0,182.0,804.0,788.0,87.0,83.0,87.0,85.0,2023-08-16,10:56:30,0,0,0,0,0,0,0
182,2023-08-16 13:09:34,50.7701607,3.8715567,35.0,42.0,186.0,182.0,801.0,801.0,84.0,82.0,84.0,84.0,2023-08-16,13:09:34,0,0,0,0,0,0,0
182,2023-08-17 14:41:19,50.9571735,3.6286421,43.0,43.0,331.0,358.0,1909.0,1920.0,87.0,87.0,90.0,92.0,2023-08-17,14:41:19,0,0,0,0,0,0,0
182,2023-08-17 04:00:43,50.8549157,3.6052445,22.0,23.0,407.0,434.0,797.0,801.0,48.0,45.0,39.0,38.0,2023-08-17,04:00:43,0,0,0,0,0,0,0
182,2023-08-18 02:08:34,50.8562847,3.6076481,20.0,25.0,296.0,300.0,801.0,799.0,60.0,60.0,52.0,53.0,2023-08-18,02:08:34,0,0,0,0,0,0,0
182,2023-08-18 02:23:34,50.8562236,3.6076503,20.0,25.0,265.0,258.0,804.0,802.0,66.0,66.0,58.0,59.0,2023-08-18,02:23:34,0,0,0,0,0,0,0
182,2023-08-18 07:56:44,51.0314433,3.7303996,37.0,37.0,179.0,175.0,802.0,801.0,85.0,85.0,88.0,89.0,2023-08-18,07:56:44,0,0,0,0,0,0,0
182,2023-08-18 05:30:34,51.0375979,3.7015435,34.0,37.0,179.0,172.0,816.0,814.0,85.0,85.0,87.0,88.0,2023-08-18,05:30:34,0,0,0,0,0,0,0
182,2023-08-18 09:21:44,50.8697305,3.8145385,36.0,31.0,269.0,307.0,1222.0,1288.0,85.0,83.0,85.0,85.0,2023-08-18,09:21:44,0,0,0,0,0,0,0
182,2023-08-19 05:05:09,51.0140112,3.7791069,30.0,26.0,269.0,289.0,771.0,798.0,65.0,61.0,55.0,54.0,2023-08-19,05:05:09,0,0,0,0,0,0,0
182,2023-08-19 08:26:17,51.129357,3.6622844,42.0,40.0,313.0,317.0,1500.0,1501.0,87.0,87.0,90.0,90.0,2023-08-19,08:26:17,0,0,0,0,0,0,0
182,2023-08-19 08:55:16,51.0216573,3.7629746,41.0,30.0,182.0,182.0,795.0,798.0,85.0,84.0,85.0,86.0,2023-08-19,08:55:16,0,0,0,0,0,0,0
182,2023-08-19 05:48:13,51.0863449,3.7188151,33.0,31.0,200.0,210.0,802.0,800.0,79.0,76.0,76.0,75.0,2023-08-19,05:48:13,0,0,0,0,0,0,0
182,2023-08-19 21:03:16,51.0141141,3.7789652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,80.0,2023-08-19,21:03:16,0,0,0,0,0,0,0
182,2023-08-19 06:06:17,51.1809166,3.5751105,35.0,37.0,196.0,189.0,798.0,799.0,81.0,81.0,79.0,80.0,2023-08-19,06:06:17,0,0,0,0,0,0,0
182,2023-08-19 05:16:17,51.0139872,3.7791286,30.0,26.0,248.0,269.0,800.0,801.0,69.0,65.0,62.0,59.0,2023-08-19,05:16:17,0,0,0,0,0,0,0
182,2023-08-23 05:43:58,51.0037065,3.7953509,28.0,35.0,338.0,351.0,1499.0,1500.0,83.0,83.0,85.0,87.0,2023-08-23,05:43:58,0,0,0,0,0,0,0
182,2023-08-24 06:12:58,51.0361823,3.709726,34.0,37.0,186.0,179.0,805.0,793.0,85.0,85.0,84.0,85.0,2023-08-24,06:12:58,0,0,0,0,0,0,0
182,2023-08-28 09:08:46,50.9983671,3.8019333,33.0,28.0,182.0,189.0,795.0,798.0,86.0,82.0,85.0,85.0,2023-08-28,09:08:46,0,0,0,0,0,0,0
182,2023-08-01 13:44:25,50.7459173,3.6131248,37.0,36.0,182.0,186.0,842.0,849.0,88.0,88.0,90.0,90.0,2023-08-01,13:44:25,0,0,0,0,0,0,0
182,2023-08-01 07:50:16,51.0395493,3.6954254,23.0,36.0,213.0,224.0,801.0,800.0,77.0,73.0,75.0,74.0,2023-08-01,07:50:16,0,0,0,0,0,0,0
182,2023-08-24 07:46:24,51.0403694,3.6929338,31.0,38.0,193.0,193.0,796.0,789.0,83.0,83.0,79.0,78.0,2023-08-24,07:46:24,0,0,0,0,0,0,0
182,2023-08-01 20:21:30,51.1248226,3.6699215,36.0,37.0,331.0,345.0,1895.0,1916.0,86.0,86.0,95.0,94.0,2023-08-01,20:21:30,0,0,0,0,0,0,0
