mapped_veh_id,timestamps_UTC,lat,lon,RS_E_InAirTemp_PC1,RS_E_InAirTemp_PC2,RS_E_OilPress_PC1,RS_E_OilPress_PC2,RS_E_RPM_PC1,RS_E_RPM_PC2,RS_E_WatTemp_PC1,RS_E_WatTemp_PC2,RS_T_OilTemp_PC1,RS_T_OilTemp_PC2,date,hour,air1,air2,oil1,oil2,water1,water2,maintenance
147,2023-08-04 11:56:12,51.0358322,3.7104457,39.0,38.0,269.0,276.0,805.0,802.0,79.0,78.0,76.0,76.0,2023-08-04,11:56:12,0,0,0,0,0,0,0
147,2023-08-07 01:20:27,50.8564453,3.6076559,25.0,25.0,282.0,293.0,798.0,795.0,77.0,76.0,69.0,69.0,2023-08-07,01:20:27,0,0,0,0,0,0,0
147,2023-08-08 07:20:17,50.8029115,3.618882,36.0,42.0,227.0,241.0,800.0,796.0,87.0,83.0,82.0,85.0,2023-08-08,07:20:17,0,0,0,0,0,0,0
147,2023-08-08 07:47:24,50.938478,3.6362194,42.0,40.0,376.0,372.0,1433.0,1444.0,90.0,91.0,87.0,90.0,2023-08-08,07:47:24,0,0,0,0,0,0,0
147,2023-08-08 10:01:19,51.0385745,3.6928697,42.0,37.0,414.0,438.0,1929.0,1942.0,85.0,84.0,83.0,87.0,2023-08-08,10:01:19,0,0,0,0,0,0,0
147,2023-08-08 20:15:34,51.0353488,3.7120855,52.0,50.0,3.0,3.0,0.0,0.0,83.0,85.0,81.0,85.0,2023-08-08,20:15:34,0,0,0,0,0,0,0
147,2023-08-09 00:29:35,51.0157314,3.7739557,33.0,29.0,262.0,265.0,798.0,805.0,80.0,80.0,74.0,78.0,2023-08-09,00:29:35,0,0,0,0,0,0,0
147,2023-08-09 04:41:39,50.7499923,3.6200596,38.0,37.0,396.0,396.0,1498.0,1495.0,90.0,85.0,92.0,90.0,2023-08-09,04:41:39,0,0,0,0,0,0,0
147,2023-08-10 06:51:48,51.0156779,3.7753996,39.0,38.0,234.0,244.0,802.0,805.0,85.0,83.0,81.0,82.0,2023-08-10,06:51:48,0,0,0,0,0,0,0
147,2023-08-10 13:08:19,51.0154613,3.7748543,34.0,29.0,396.0,414.0,800.0,809.0,61.0,57.0,52.0,47.0,2023-08-10,13:08:19,0,0,0,0,0,0,0
