Unnamed: 0,mapped_veh_id,timestamps_UTC,lat,lon,RS_E_InAirTemp_PC1,RS_E_InAirTemp_PC2,RS_E_OilPress_PC1,RS_E_OilPress_PC2,RS_E_RPM_PC1,RS_E_RPM_PC2,RS_E_WatTemp_PC1,RS_E_WatTemp_PC2,RS_T_OilTemp_PC1,RS_T_OilTemp_PC2,date,hour,air1,air2,oil1,oil2,water1,water2,maintenance
814,189,2023-08-02 09:43:17,51.0234718,3.7588325,22.0,29.0,227.0,289.0,804.0,800.0,78.0,81.0,71.0,77.0,2023-08-02,09:43:17,0,0,0,0,0,0,0
1108,189,2023-08-02 07:38:06,51.023473,3.7588301,16.0,16.0,576.0,610.0,801.0,797.0,25.0,23.0,16.0,17.0,2023-08-02,07:38:06,0,0,0,0,0,0,0
1158,189,2023-08-02 08:20:20,51.0232149,3.7593363,22.0,25.0,327.0,389.0,804.0,788.0,61.0,62.0,47.0,53.0,2023-08-02,08:20:20,0,0,0,0,0,0,0
1206,189,2023-08-02 09:39:14,51.023478,3.7588249,21.0,29.0,231.0,286.0,799.0,798.0,77.0,81.0,70.0,75.0,2023-08-02,09:39:14,0,0,0,0,0,0,0
3127,189,2023-08-09 07:53:07,51.0232441,3.7593832,20.0,27.0,255.0,327.0,784.0,801.0,71.0,72.0,62.0,67.0,2023-08-09,07:53:07,0,0,0,0,0,0,0
3298,189,2023-08-09 09:47:11,51.0231828,3.7593534,25.0,33.0,217.0,276.0,814.0,799.0,82.0,83.0,77.0,80.0,2023-08-09,09:47:11,0,0,0,0,0,0,0
5034,189,2023-08-16 06:17:46,51.0232046,3.7593317,17.0,17.0,545.0,558.0,804.0,801.0,32.0,35.0,20.0,22.0,2023-08-16,06:17:46,0,0,0,0,0,0,0
9661,189,2023-08-02 07:49:16,51.0234803,3.7588473,19.0,20.0,483.0,520.0,797.0,803.0,42.0,47.0,23.0,28.0,2023-08-02,07:49:16,0,0,0,0,0,0,0
9664,189,2023-08-02 08:58:13,51.0234827,3.7588327,21.0,28.0,258.0,313.0,800.0,791.0,72.0,74.0,63.0,67.0,2023-08-02,08:58:13,0,0,0,0,0,0,0
11790,189,2023-08-09 09:18:00,51.0232048,3.7593783,22.0,32.0,217.0,269.0,797.0,786.0,82.0,83.0,77.0,80.0,2023-08-09,09:18:00,0,0,0,0,0,0,0
13405,189,2023-08-16 09:00:47,51.0231806,3.7594056,33.0,26.0,217.0,269.0,803.0,790.0,82.0,83.0,76.0,81.0,2023-08-16,09:00:47,0,0,0,0,0,0,0
17434,189,2023-08-02 09:17:23,51.0232164,3.7593301,22.0,29.0,244.0,303.0,804.0,794.0,75.0,77.0,67.0,71.0,2023-08-02,09:17:23,0,0,0,0,0,0,0
17704,189,2023-08-02 09:24:16,51.0234657,3.7588501,21.0,28.0,241.0,296.0,796.0,800.0,76.0,78.0,68.0,74.0,2023-08-02,09:24:16,0,0,0,0,0,0,0
19837,189,2023-08-09 08:00:12,51.0232436,3.7593588,20.0,27.0,255.0,320.0,799.0,800.0,73.0,75.0,63.0,68.0,2023-08-09,08:00:12,0,0,0,0,0,0,0
19918,189,2023-08-09 06:51:01,51.0232017,3.7593284,17.0,21.0,414.0,458.0,802.0,797.0,50.0,54.0,35.0,42.0,2023-08-09,06:51:01,0,0,0,0,0,0,0
21489,189,2023-08-16 07:09:47,51.0231851,3.7593888,26.0,21.0,289.0,348.0,797.0,803.0,66.0,68.0,58.0,59.0,2023-08-16,07:09:47,0,0,0,0,0,0,0
21538,189,2023-08-16 07:17:41,51.0232052,3.7593956,25.0,22.0,276.0,331.0,808.0,800.0,69.0,71.0,60.0,63.0,2023-08-16,07:17:41,0,0,0,0,0,0,0
21606,189,2023-08-16 07:20:45,51.0232111,3.7593835,26.0,21.0,279.0,324.0,817.0,798.0,70.0,72.0,61.0,63.0,2023-08-16,07:20:45,0,0,0,0,0,0,0
26040,189,2023-08-02 09:22:16,51.0232151,3.7593123,21.0,28.0,241.0,300.0,800.0,797.0,76.0,78.0,68.0,71.0,2023-08-02,09:22:16,0,0,0,0,0,0,0
28166,189,2023-08-09 07:09:06,51.023201,3.7593259,18.0,24.0,341.0,389.0,808.0,799.0,58.0,61.0,48.0,52.0,2023-08-09,07:09:06,0,0,0,0,0,0,0
29956,189,2023-08-16 09:40:46,51.02318,3.759377,37.0,27.0,207.0,269.0,805.0,802.0,83.0,83.0,77.0,80.0,2023-08-16,09:40:46,0,0,0,0,0,0,0
32041,189,2023-08-24 15:55:36,51.0133772,3.7804706,23.0,27.0,151.0,348.0,267.0,546.0,52.0,52.0,36.0,39.0,2023-08-24,15:55:36,0,0,0,0,0,0,0
33876,189,2023-08-02 09:33:24,51.0232237,3.7593386,21.0,28.0,238.0,293.0,800.0,797.0,77.0,80.0,68.0,74.0,2023-08-02,09:33:24,0,0,0,0,0,0,0
33953,189,2023-08-02 08:00:21,51.0232104,3.7593661,20.0,22.0,417.0,462.0,805.0,798.0,51.0,53.0,35.0,42.0,2023-08-02,08:00:21,0,0,0,0,0,0,0
33956,189,2023-08-02 09:32:24,51.0232163,3.7593432,21.0,28.0,231.0,296.0,791.0,798.0,77.0,80.0,68.0,75.0,2023-08-02,09:32:24,0,0,0,0,0,0,0
34141,189,2023-08-02 09:56:19,51.0231987,3.7593531,22.0,30.0,224.0,276.0,804.0,793.0,79.0,82.0,74.0,79.0,2023-08-02,09:56:19,0,0,0,0,0,0,0
