Unnamed: 0,mapped_veh_id,timestamps_UTC,lat,lon,RS_E_InAirTemp_PC1,RS_E_InAirTemp_PC2,RS_E_OilPress_PC1,RS_E_OilPress_PC2,RS_E_RPM_PC1,RS_E_RPM_PC2,RS_E_WatTemp_PC1,RS_E_WatTemp_PC2,RS_T_OilTemp_PC1,RS_T_OilTemp_PC2,date,hour,air1,air2,oil1,oil2,water1,water2,maintenance
199,168,2023-08-24 14:41:25,51.0132323,3.7809876,26.0,22.0,514.0,589.0,804.0,800.0,38.0,27.0,35.0,24.0,2023-08-24,14:41:25,0,0,0,0,0,0,0
1214,168,2023-08-02 14:21:42,51.0155316,3.7753451,21.0,23.0,510.0,538.0,799.0,795.0,40.0,36.0,28.0,24.0,2023-08-02,14:21:42,0,0,0,0,0,0,0
1280,168,2023-08-03 15:14:13,51.0136153,3.7799776,21.0,20.0,331.0,372.0,801.0,806.0,72.0,66.0,67.0,60.0,2023-08-03,15:14:13,0,0,0,0,0,0,0
2243,168,2023-08-06 20:44:00,51.0143068,3.7793013,15.0,15.0,558.0,641.0,1122.0,1364.0,54.0,46.0,36.0,28.0,2023-08-06,20:44:00,0,0,0,0,0,0,0
4458,168,2023-08-14 05:20:26,50.8689325,3.8149012,35.0,30.0,251.0,279.0,797.0,795.0,84.0,77.0,85.0,80.0,2023-08-14,05:20:26,0,0,0,0,0,0,0
4464,168,2023-08-14 09:10:31,51.0399659,3.693388,30.0,29.0,276.0,296.0,805.0,800.0,82.0,77.0,82.0,76.0,2023-08-14,09:10:31,0,0,0,0,0,0,0
4492,168,2023-08-14 03:22:27,50.7694271,3.8717873,17.0,16.0,431.0,476.0,797.0,797.0,57.0,55.0,46.0,40.0,2023-08-14,03:22:27,0,0,0,0,0,0,0
4505,168,2023-08-14 08:24:29,51.0399904,3.6934156,27.0,28.0,276.0,307.0,792.0,800.0,81.0,77.0,84.0,77.0,2023-08-14,08:24:29,0,0,0,0,0,0,0
4508,168,2023-08-14 10:00:30,51.0399634,3.6934775,31.0,32.0,272.0,296.0,796.0,798.0,82.0,77.0,81.0,74.0,2023-08-14,10:00:30,0,0,0,0,0,0,0
4547,168,2023-08-14 07:52:32,51.0401168,3.6928031,28.0,26.0,276.0,303.0,792.0,801.0,82.0,76.0,82.0,74.0,2023-08-14,07:52:32,0,0,0,0,0,0,0
4581,168,2023-08-14 09:55:37,51.0400031,3.6934048,30.0,30.0,272.0,300.0,790.0,797.0,82.0,76.0,81.0,77.0,2023-08-14,09:55:37,0,0,0,0,0,0,0
4611,168,2023-08-14 10:21:34,51.0388547,3.6980276,33.0,33.0,276.0,293.0,804.0,795.0,82.0,78.0,84.0,79.0,2023-08-14,10:21:34,0,0,0,0,0,0,0
4727,168,2023-08-15 20:13:59,51.038306,3.6973804,28.0,28.0,269.0,289.0,807.0,796.0,81.0,77.0,84.0,78.0,2023-08-15,20:13:59,0,0,0,0,0,0,0
4827,168,2023-08-15 05:45:55,51.0143261,3.7790749,20.0,19.0,503.0,527.0,802.0,798.0,44.0,47.0,34.0,31.0,2023-08-15,05:45:55,0,0,0,0,0,0,0
4851,168,2023-08-16 01:25:01,51.0160626,3.7733521,35.0,21.0,269.0,296.0,798.0,799.0,82.0,76.0,82.0,76.0,2023-08-16,01:25:01,0,0,0,0,0,0,0
4924,168,2023-08-16 17:00:26,51.0358725,3.7103091,37.0,38.0,241.0,265.0,806.0,802.0,86.0,77.0,87.0,82.0,2023-08-16,17:00:26,0,0,0,0,0,0,0
4968,168,2023-08-16 04:36:58,50.8268367,3.6108643,42.0,32.0,438.0,479.0,1631.0,1668.0,86.0,78.0,85.0,77.0,2023-08-16,04:36:58,0,0,0,0,0,0,0
5053,168,2023-08-16 01:32:08,51.0160444,3.7734077,35.0,21.0,272.0,293.0,800.0,806.0,82.0,78.0,82.0,77.0,2023-08-16,01:32:08,0,0,0,0,0,0,0
5070,168,2023-08-16 12:35:20,51.0402613,3.6936401,32.0,35.0,324.0,355.0,800.0,792.0,72.0,68.0,63.0,58.0,2023-08-16,12:35:20,0,0,0,0,0,0,0
5116,168,2023-08-16 12:26:23,51.0402652,3.6936291,29.0,33.0,372.0,407.0,796.0,797.0,66.0,61.0,57.0,52.0,2023-08-16,12:26:23,0,0,0,0,0,0,0
5156,168,2023-08-16 13:08:51,51.0326813,3.7380788,35.0,38.0,258.0,286.0,794.0,796.0,82.0,77.0,82.0,76.0,2023-08-16,13:08:51,0,0,0,0,0,0,0
5177,168,2023-08-17 04:51:32,50.7705192,3.8716098,26.0,18.0,289.0,300.0,778.0,796.0,82.0,77.0,80.0,74.0,2023-08-17,04:51:32,0,0,0,0,0,0,0
5179,168,2023-08-17 05:33:33,50.8193486,3.8190637,42.0,35.0,448.0,476.0,1705.0,1702.0,88.0,78.0,90.0,82.0,2023-08-17,05:33:33,0,0,0,0,0,0,0
5220,168,2023-08-17 05:37:35,50.8613644,3.8130788,40.0,37.0,262.0,472.0,1235.0,1498.0,91.0,80.0,96.0,83.0,2023-08-17,05:37:35,0,0,0,0,0,0,0
5233,168,2023-08-17 09:46:37,51.1457035,3.6270151,38.0,41.0,210.0,258.0,937.0,816.0,86.0,83.0,89.0,87.0,2023-08-17,09:46:37,0,0,0,0,0,0,0
