Unnamed: 0,mapped_veh_id,timestamps_UTC,lat,lon,RS_E_InAirTemp_PC1,RS_E_InAirTemp_PC2,RS_E_OilPress_PC1,RS_E_OilPress_PC2,RS_E_RPM_PC1,RS_E_RPM_PC2,RS_E_WatTemp_PC1,RS_E_WatTemp_PC2,RS_T_OilTemp_PC1,RS_T_OilTemp_PC2,date,hour,air1,air2,oil1,oil2,water1,water2,maintenance
176,108,2023-08-01 07:12:56,50.3464181,4.2607141,38.0,38.0,241.0,189.0,806.0,801.0,85.0,83.0,87.0,86.0,2023-08-01,07:12:56,0,0,0,0,0,0,0
236,108,2023-08-01 07:42:08,50.4037451,4.4396467,38.0,38.0,251.0,196.0,801.0,799.0,87.0,82.0,86.0,83.0,2023-08-01,07:42:08,0,0,0,0,0,0,0
356,108,2023-08-01 01:55:59,50.4039245,4.4378477,35.0,38.0,276.0,213.0,808.0,800.0,81.0,78.0,81.0,77.0,2023-08-01,01:55:59,0,0,0,0,0,0,0
762,108,2023-08-02 14:20:29,50.403856,4.4387093,33.0,37.0,272.0,213.0,793.0,798.0,81.0,78.0,80.0,77.0,2023-08-02,14:20:29,0,0,0,0,0,0,0
776,108,2023-08-02 17:16:15,50.389788,4.3964798,43.0,43.0,234.0,186.0,802.0,801.0,91.0,90.0,86.0,89.0,2023-08-02,17:16:15,0,0,0,0,0,0,0
890,108,2023-08-02 06:22:12,50.3952812,4.4027101,41.0,40.0,441.0,341.0,1501.0,1499.0,90.0,83.0,91.0,91.0,2023-08-02,06:22:12,0,0,0,0,0,0,0
909,108,2023-08-02 11:15:29,50.4204032,4.5363375,38.0,34.0,279.0,213.0,797.0,800.0,81.0,78.0,80.0,76.0,2023-08-02,11:15:29,0,0,0,0,0,0,0
924,108,2023-08-02 14:13:18,50.4039396,4.4379419,34.0,37.0,272.0,210.0,801.0,797.0,82.0,78.0,81.0,78.0,2023-08-02,14:13:18,0,0,0,0,0,0,0
1115,108,2023-08-02 09:27:10,50.190125,4.5350228,40.0,41.0,244.0,196.0,795.0,1034.0,85.0,83.0,84.0,84.0,2023-08-02,09:27:10,0,0,0,0,0,0,0
1131,108,2023-08-02 18:06:20,50.4330172,4.3179824,42.0,42.0,455.0,355.0,1565.0,1593.0,88.0,86.0,87.0,85.0,2023-08-02,18:06:20,0,0,0,0,0,0,0
