Unnamed: 0,mapped_veh_id,timestamps_UTC,lat,lon,RS_E_InAirTemp_PC1,RS_E_InAirTemp_PC2,RS_E_OilPress_PC1,RS_E_OilPress_PC2,RS_E_RPM_PC1,RS_E_RPM_PC2,RS_E_WatTemp_PC1,RS_E_WatTemp_PC2,RS_T_OilTemp_PC1,RS_T_OilTemp_PC2,date,hour,air1,air2,oil1,oil2,water1,water2,maintenance
164,167,2023-08-01 03:11:35,50.7743449,3.8730614,20.0,21.0,338.0,279.0,800.0,801.0,68.0,65.0,61.0,58.0,2023-08-01,03:11:35,0,0,0,0,0,0,0
201,167,2023-08-01 14:20:39,50.9743707,3.7955733,39.0,39.0,213.0,175.0,792.0,799.0,96.0,87.0,96.0,92.0,2023-08-01,14:20:39,0,0,0,0,0,0,0
259,167,2023-08-01 15:26:48,50.8991719,3.8066642,33.0,38.0,393.0,338.0,1498.0,1498.0,92.0,87.0,93.0,87.0,2023-08-01,15:26:48,0,0,0,0,0,0,0
442,167,2023-08-01 04:29:30,50.9211714,3.7900558,32.0,39.0,424.0,338.0,1806.0,1835.0,90.0,85.0,93.0,93.0,2023-08-01,04:29:30,0,0,0,0,0,0,0
1252,167,2023-08-02 14:49:18,50.8518501,3.6019792,27.0,27.0,282.0,196.0,797.0,801.0,78.0,82.0,76.0,80.0,2023-08-02,14:49:18,0,0,0,0,0,0,0
1255,167,2023-08-02 15:21:14,50.9159902,3.6454077,41.0,39.0,307.0,162.0,1020.0,785.0,92.0,89.0,92.0,92.0,2023-08-02,15:21:14,0,0,0,0,0,0,0
1338,167,2023-08-03 03:43:48,50.7714326,3.8722951,24.0,21.0,289.0,224.0,799.0,799.0,76.0,75.0,71.0,72.0,2023-08-03,03:43:48,0,0,0,0,0,0,0
1409,167,2023-08-03 02:41:53,50.7714611,3.8723046,23.0,22.0,351.0,310.0,786.0,798.0,63.0,61.0,56.0,55.0,2023-08-03,02:41:53,0,0,0,0,0,0,0
1674,167,2023-08-04 10:05:41,51.0346151,3.7135777,34.0,28.0,258.0,203.0,803.0,806.0,81.0,80.0,81.0,80.0,2023-08-04,10:05:41,0,0,0,0,0,0,0
1722,167,2023-08-04 16:24:48,50.7423641,3.6026869,38.0,35.0,220.0,179.0,798.0,804.0,90.0,83.0,90.0,89.0,2023-08-04,16:24:48,0,0,0,0,0,0,0
1903,167,2023-08-04 15:15:39,51.003921,3.7949447,38.0,37.0,210.0,172.0,814.0,802.0,93.0,86.0,94.0,92.0,2023-08-04,15:15:39,0,0,0,0,0,0,0
1975,167,2023-08-04 12:27:46,50.9523553,3.7805962,40.0,37.0,207.0,175.0,797.0,803.0,91.0,85.0,96.0,93.0,2023-08-04,12:27:46,0,0,0,0,0,0,0
2056,167,2023-08-05 12:21:47,51.0326031,3.7359498,28.0,30.0,262.0,193.0,802.0,788.0,81.0,83.0,79.0,82.0,2023-08-05,12:21:47,0,0,0,0,0,0,0
2080,167,2023-08-05 08:10:46,51.18021,3.5759094,21.0,31.0,251.0,200.0,798.0,803.0,83.0,78.0,85.0,82.0,2023-08-05,08:10:46,0,0,0,0,0,0,0
2083,167,2023-08-05 10:42:41,50.9116607,3.6467088,33.0,35.0,386.0,327.0,1528.0,1568.0,95.0,85.0,95.0,92.0,2023-08-05,10:42:41,0,0,0,0,0,0,0
2122,167,2023-08-05 05:06:42,50.8564697,3.6076626,17.0,17.0,524.0,476.0,793.0,800.0,42.0,39.0,35.0,31.0,2023-08-05,05:06:42,0,0,0,0,0,0,0
2181,167,2023-08-05 06:28:43,50.8512487,3.6012847,25.0,25.0,258.0,186.0,797.0,798.0,81.0,85.0,82.0,87.0,2023-08-05,06:28:43,0,0,0,0,0,0,0
2371,167,2023-08-07 03:58:47,51.1809004,3.5750804,20.0,21.0,262.0,200.0,802.0,805.0,80.0,80.0,80.0,82.0,2023-08-07,03:58:47,0,0,0,0,0,0,0
2599,167,2023-08-07 07:21:52,51.0386481,3.7562528,36.0,30.0,420.0,338.0,1497.0,1537.0,91.0,83.0,95.0,87.0,2023-08-07,07:21:52,0,0,0,0,0,0,0
2805,167,2023-08-08 07:04:12,51.0351702,3.7109485,20.0,26.0,276.0,196.0,799.0,803.0,78.0,81.0,77.0,79.0,2023-08-08,07:04:12,0,0,0,0,0,0,0
2960,167,2023-08-08 17:34:14,51.0394247,3.6947207,19.0,34.0,241.0,200.0,796.0,813.0,81.0,78.0,82.0,79.0,2023-08-08,17:34:14,0,0,0,0,0,0,0
2967,167,2023-08-08 02:49:06,50.8010082,3.6193231,53.0,39.0,469.0,372.0,1928.0,2000.0,77.0,83.0,72.0,78.0,2023-08-08,02:49:06,0,0,0,0,0,0,0
2998,167,2023-08-08 17:26:16,51.0394165,3.69474,22.0,33.0,241.0,196.0,796.0,798.0,83.0,80.0,85.0,82.0,2023-08-08,17:26:16,0,0,0,0,0,0,0
3088,167,2023-08-08 05:01:11,51.1801996,3.5758841,29.0,17.0,238.0,193.0,803.0,803.0,83.0,79.0,87.0,83.0,2023-08-08,05:01:11,0,0,0,0,0,0,0
3123,167,2023-08-09 05:51:13,51.0355191,3.711034,26.0,26.0,231.0,186.0,796.0,801.0,87.0,81.0,89.0,86.0,2023-08-09,05:51:13,0,0,0,0,0,0,0
3191,167,2023-08-09 03:12:09,51.0402668,3.6935667,26.0,22.0,272.0,200.0,806.0,796.0,78.0,82.0,77.0,81.0,2023-08-09,03:12:09,0,0,0,0,0,0,0
3335,167,2023-08-09 06:20:16,50.898665,3.6446055,48.0,42.0,376.0,327.0,1587.0,1632.0,97.0,91.0,95.0,91.0,2023-08-09,06:20:16,0,0,0,0,0,0,0
3337,167,2023-08-09 06:32:14,50.8514624,3.6015794,28.0,27.0,220.0,179.0,803.0,797.0,88.0,82.0,90.0,87.0,2023-08-09,06:32:14,0,0,0,0,0,0,0
3478,167,2023-08-09 16:19:20,51.0347248,3.7577821,42.0,37.0,213.0,179.0,801.0,806.0,90.0,87.0,91.0,89.0,2023-08-09,16:19:20,0,0,0,0,0,0,0
3505,167,2023-08-10 13:21:06,50.9728316,3.7937994,47.0,44.0,379.0,324.0,1499.0,1496.0,96.0,89.0,98.0,93.0,2023-08-10,13:21:06,0,0,0,0,0,0,0
3670,167,2023-08-10 17:31:12,50.9185168,3.7923532,43.0,40.0,382.0,310.0,1692.0,1806.0,90.0,84.0,94.0,95.0,2023-08-10,17:31:12,0,0,0,0,0,0,0
3748,167,2023-08-10 19:41:12,50.868606,3.81469,37.0,35.0,382.0,317.0,1509.0,1493.0,92.0,85.0,90.0,85.0,2023-08-10,19:41:12,0,0,0,0,0,0,0
3801,167,2023-08-10 06:21:55,51.0359735,3.710128,28.0,29.0,220.0,182.0,803.0,802.0,88.0,82.0,89.0,85.0,2023-08-10,06:21:55,0,0,0,0,0,0,0
3913,167,2023-08-11 04:11:58,51.0151803,3.7738352,42.0,40.0,207.0,175.0,802.0,804.0,93.0,91.0,95.0,91.0,2023-08-11,04:11:58,0,0,0,0,0,0,0
3940,167,2023-08-11 16:24:27,50.9629521,3.7856632,47.0,43.0,186.0,213.0,804.0,994.0,95.0,91.0,97.0,91.0,2023-08-11,16:24:27,0,0,0,0,0,0,0
4012,167,2023-08-11 17:49:31,51.0211307,3.7626056,42.0,39.0,386.0,307.0,1697.0,1700.0,92.0,86.0,95.0,91.0,2023-08-11,17:49:31,0,0,0,0,0,0,0
4158,167,2023-08-11 03:57:59,51.0352232,3.7107277,29.0,32.0,227.0,186.0,804.0,803.0,87.0,82.0,89.0,86.0,2023-08-11,03:57:59,0,0,0,0,0,0,0
4230,167,2023-08-12 13:05:55,50.7704851,3.8719593,38.0,35.0,414.0,338.0,1688.0,1547.0,90.0,82.0,90.0,86.0,2023-08-12,13:05:55,0,0,0,0,0,0,0
4260,167,2023-08-12 16:59:50,50.7702098,3.8718091,36.0,37.0,213.0,175.0,803.0,794.0,91.0,83.0,90.0,88.0,2023-08-12,16:59:50,0,0,0,0,0,0,0
4287,167,2023-08-12 19:46:58,51.0160617,3.7718277,46.0,42.0,382.0,307.0,1496.0,1498.0,88.0,86.0,93.0,90.0,2023-08-12,19:46:58,0,0,0,0,0,0,0
4310,167,2023-08-12 06:32:41,50.9080482,3.801101,46.0,43.0,193.0,165.0,807.0,793.0,93.0,92.0,95.0,92.0,2023-08-12,06:32:41,0,0,0,0,0,0,0
4312,167,2023-08-12 08:54:46,51.0156311,3.7759645,31.0,37.0,227.0,182.0,790.0,796.0,91.0,86.0,87.0,82.0,2023-08-12,08:54:46,0,0,0,0,0,0,0
4347,167,2023-08-12 07:35:47,50.9531311,3.7810155,40.0,38.0,200.0,175.0,794.0,796.0,92.0,86.0,94.0,92.0,2023-08-12,07:35:47,0,0,0,0,0,0,0
4410,167,2023-08-14 04:10:50,51.0351728,3.7112491,26.0,28.0,234.0,193.0,799.0,802.0,85.0,79.0,89.0,82.0,2023-08-14,04:10:50,0,0,0,0,0,0,0
4460,167,2023-08-14 05:36:58,51.0393459,3.6962191,20.0,25.0,272.0,213.0,796.0,799.0,78.0,74.0,77.0,74.0,2023-08-14,05:36:58,0,0,0,0,0,0,0
4728,167,2023-08-15 20:23:05,50.8717996,3.623912,40.0,36.0,241.0,175.0,1000.0,817.0,90.0,86.0,96.0,90.0,2023-08-15,20:23:05,0,0,0,0,0,0,0
4750,167,2023-08-15 07:42:17,51.02761,3.7505541,22.0,30.0,276.0,196.0,796.0,799.0,78.0,81.0,75.0,79.0,2023-08-15,07:42:17,0,0,0,0,0,0,0
4768,167,2023-08-15 15:38:57,51.0357207,3.7103137,48.0,36.0,227.0,182.0,804.0,801.0,88.0,83.0,86.0,82.0,2023-08-15,15:38:57,0,0,0,0,0,0,0
4857,167,2023-08-16 05:09:47,51.0360086,3.7104756,27.0,27.0,224.0,186.0,799.0,797.0,87.0,81.0,87.0,87.0,2023-08-16,05:09:47,0,0,0,0,0,0,0
4989,167,2023-08-16 19:30:02,50.8515769,3.6014318,38.0,37.0,210.0,172.0,801.0,806.0,90.0,85.0,90.0,86.0,2023-08-16,19:30:02,0,0,0,0,0,0,0
5023,167,2023-08-16 17:37:03,51.1087315,3.6990249,40.0,42.0,376.0,320.0,1684.0,1698.0,93.0,87.0,93.0,89.0,2023-08-16,17:37:03,0,0,0,0,0,0,0
5037,167,2023-08-16 07:07:51,50.9720067,3.6309606,47.0,42.0,400.0,334.0,1681.0,1858.0,90.0,85.0,92.0,87.0,2023-08-16,07:07:51,0,0,0,0,0,0,0
5115,167,2023-08-16 12:24:56,50.8509355,3.6008742,40.0,42.0,407.0,331.0,1499.0,1506.0,92.0,87.0,90.0,89.0,2023-08-16,12:24:56,0,0,0,0,0,0,0
5131,167,2023-08-16 21:07:04,51.0357745,3.7102136,37.0,30.0,210.0,175.0,804.0,798.0,91.0,85.0,88.0,87.0,2023-08-16,21:07:04,0,0,0,0,0,0,0
5197,167,2023-08-17 13:13:10,50.7698931,3.8714132,33.0,34.0,224.0,186.0,800.0,799.0,87.0,81.0,88.0,85.0,2023-08-17,13:13:10,0,0,0,0,0,0,0
5200,167,2023-08-17 14:45:08,50.845083,3.8180871,42.0,39.0,220.0,196.0,773.0,956.0,92.0,86.0,90.0,87.0,2023-08-17,14:45:08,0,0,0,0,0,0,0
5458,167,2023-08-17 16:44:16,50.7423387,3.6025769,40.0,31.0,238.0,193.0,794.0,795.0,84.0,79.0,81.0,82.0,2023-08-17,16:44:16,0,0,0,0,0,0,0
5489,167,2023-08-17 12:05:04,51.0355969,3.7115512,34.0,25.0,262.0,196.0,804.0,804.0,78.0,81.0,75.0,79.0,2023-08-17,12:05:04,0,0,0,0,0,0,0
5706,167,2023-08-18 04:42:46,50.8543063,3.6045972,22.0,24.0,348.0,331.0,805.0,815.0,66.0,56.0,56.0,50.0,2023-08-18,04:42:46,0,0,0,0,0,0,0
5853,167,2023-08-19 11:08:30,50.9836049,3.6362573,37.0,38.0,400.0,320.0,1517.0,1424.0,91.0,86.0,93.0,87.0,2023-08-19,11:08:30,0,0,0,0,0,0,0
5866,167,2023-08-19 08:20:30,50.815195,3.6161161,40.0,45.0,203.0,172.0,798.0,799.0,90.0,87.0,92.0,87.0,2023-08-19,08:20:30,0,0,0,0,0,0,0
5892,167,2023-08-19 13:58:27,50.7423744,3.6025781,37.0,42.0,210.0,172.0,796.0,805.0,92.0,86.0,92.0,89.0,2023-08-19,13:58:27,0,0,0,0,0,0,0
5941,167,2023-08-19 15:46:34,50.7425312,3.6031133,40.0,45.0,203.0,175.0,795.0,801.0,90.0,85.0,93.0,91.0,2023-08-19,15:46:34,0,0,0,0,0,0,0
5944,167,2023-08-19 16:48:33,50.9392522,3.6359052,47.0,45.0,351.0,282.0,1484.0,1525.0,94.0,91.0,95.0,90.0,2023-08-19,16:48:33,0,0,0,0,0,0,0
5962,167,2023-08-19 15:19:33,50.9060711,3.6459957,43.0,42.0,372.0,300.0,1892.0,1903.0,95.0,89.0,95.0,92.0,2023-08-19,15:19:33,0,0,0,0,0,0,0
5966,167,2023-08-19 19:21:37,50.9088042,3.6464889,41.0,37.0,389.0,313.0,1744.0,1617.0,91.0,85.0,92.0,90.0,2023-08-19,19:21:37,0,0,0,0,0,0,0
5983,167,2023-08-19 15:57:33,50.7423841,3.6026581,41.0,40.0,207.0,179.0,796.0,800.0,91.0,86.0,92.0,87.0,2023-08-19,15:57:33,0,0,0,0,0,0,0
6107,167,2023-08-20 13:44:17,51.0145022,3.7785697,35.0,40.0,265.0,203.0,806.0,801.0,80.0,80.0,74.0,72.0,2023-08-20,13:44:17,0,0,0,0,0,0,0
6202,167,2023-08-20 03:55:41,50.8543763,3.6046556,26.0,24.0,424.0,345.0,799.0,798.0,57.0,54.0,50.0,52.0,2023-08-20,03:55:41,0,0,0,0,0,0,0
7591,167,2023-08-26 13:38:02,51.0160976,3.7737717,25.0,24.0,493.0,438.0,798.0,800.0,47.0,44.0,41.0,36.0,2023-08-26,13:38:02,0,0,0,0,0,0,0
9014,167,2023-08-01 04:50:35,51.0293629,3.7470431,40.0,38.0,213.0,172.0,796.0,799.0,93.0,90.0,95.0,92.0,2023-08-01,04:50:35,0,0,0,0,0,0,0
9154,167,2023-08-02 02:56:40,50.7708026,3.8718952,24.0,20.0,334.0,265.0,804.0,804.0,70.0,67.0,65.0,61.0,2023-08-02,02:56:40,0,0,0,0,0,0,0
9649,167,2023-08-02 03:08:41,50.7707872,3.8718389,25.0,20.0,300.0,255.0,792.0,801.0,74.0,70.0,66.0,65.0,2023-08-02,03:08:41,0,0,0,0,0,0,0
9672,167,2023-08-02 12:52:02,50.8553045,3.6062075,27.0,25.0,448.0,365.0,802.0,802.0,56.0,54.0,46.0,46.0,2023-08-02,12:52:02,0,0,0,0,0,0,0
9772,167,2023-08-03 09:51:55,51.0401511,3.6935865,22.0,27.0,276.0,207.0,799.0,802.0,78.0,78.0,76.0,77.0,2023-08-03,09:51:55,0,0,0,0,0,0,0
9813,167,2023-08-03 07:49:59,51.0202431,3.7643219,37.0,38.0,403.0,327.0,1553.0,1563.0,91.0,84.0,94.0,92.0,2023-08-03,07:49:59,0,0,0,0,0,0,0
9852,167,2023-08-03 07:27:51,50.9041438,3.8037283,37.0,41.0,403.0,327.0,1833.0,1818.0,94.0,86.0,96.0,92.0,2023-08-03,07:27:51,0,0,0,0,0,0,0
9882,167,2023-08-03 02:04:46,50.7713857,3.8723351,17.0,17.0,562.0,531.0,803.0,798.0,33.0,30.0,30.0,30.0,2023-08-03,02:04:46,0,0,0,0,0,0,0
9887,167,2023-08-03 04:41:50,50.7700552,3.8714592,26.0,21.0,279.0,203.0,789.0,806.0,78.0,82.0,76.0,79.0,2023-08-03,04:41:50,0,0,0,0,0,0,0
10183,167,2023-08-04 06:22:43,50.8418323,3.6016969,38.0,36.0,224.0,182.0,795.0,805.0,91.0,84.0,92.0,90.0,2023-08-04,06:22:43,0,0,0,0,0,0,0
10483,167,2023-08-05 05:31:40,50.8551667,3.6063199,21.0,18.0,358.0,307.0,795.0,798.0,66.0,61.0,60.0,57.0,2023-08-05,05:31:40,0,0,0,0,0,0,0
10487,167,2023-08-05 08:25:46,51.0968486,3.7160102,34.0,35.0,210.0,179.0,800.0,795.0,92.0,86.0,93.0,90.0,2023-08-05,08:25:46,0,0,0,0,0,0,0
10510,167,2023-08-05 06:53:41,50.9955637,3.6471282,38.0,35.0,420.0,338.0,1497.0,1496.0,88.0,83.0,94.0,91.0,2023-08-05,06:53:41,0,0,0,0,0,0,0
10619,167,2023-08-05 08:29:39,51.0757473,3.7168035,38.0,34.0,210.0,172.0,801.0,800.0,93.0,90.0,94.0,93.0,2023-08-05,08:29:39,0,0,0,0,0,0,0
10922,167,2023-08-07 16:41:01,51.0327161,3.7561423,40.0,38.0,203.0,172.0,799.0,805.0,94.0,88.0,95.0,90.0,2023-08-07,16:41:01,0,0,0,0,0,0,0
11035,167,2023-08-07 08:15:53,51.1546049,3.6148596,41.0,35.0,217.0,182.0,801.0,798.0,92.0,88.0,94.0,90.0,2023-08-07,08:15:53,0,0,0,0,0,0,0
11145,167,2023-08-07 00:29:53,51.016021,3.7734166,17.0,13.0,424.0,386.0,796.0,798.0,56.0,50.0,44.0,39.0,2023-08-07,00:29:53,0,0,0,0,0,0,0
11248,167,2023-08-08 03:58:08,51.0074986,3.6693808,41.0,34.0,389.0,324.0,1729.0,1783.0,95.0,91.0,93.0,93.0,2023-08-08,03:58:08,0,0,0,0,0,0,0
11318,167,2023-08-08 16:07:13,50.7423633,3.6025697,22.0,33.0,255.0,200.0,800.0,798.0,80.0,79.0,84.0,82.0,2023-08-08,16:07:13,0,0,0,0,0,0,0
11344,167,2023-08-08 05:17:12,51.1425509,3.6336541,36.0,37.0,400.0,331.0,1558.0,1622.0,94.0,89.0,92.0,87.0,2023-08-08,05:17:12,0,0,0,0,0,0,0
11390,167,2023-08-08 05:07:05,51.1801863,3.5759096,28.0,17.0,248.0,200.0,802.0,802.0,82.0,79.0,81.0,80.0,2023-08-08,05:07:05,0,0,0,0,0,0,0
11412,167,2023-08-08 14:04:14,51.0402902,3.6936349,23.0,33.0,269.0,203.0,801.0,800.0,78.0,79.0,78.0,79.0,2023-08-08,14:04:14,0,0,0,0,0,0,0
11458,167,2023-08-08 02:20:05,50.8517222,3.6016437,17.0,18.0,362.0,276.0,796.0,798.0,63.0,65.0,57.0,57.0,2023-08-08,02:20:05,0,0,0,0,0,0,0
11507,167,2023-08-08 05:19:05,51.1278826,3.6651169,35.0,36.0,217.0,175.0,798.0,801.0,93.0,86.0,97.0,90.0,2023-08-08,05:19:05,0,0,0,0,0,0,0
11528,167,2023-08-08 12:32:17,50.9200834,3.7909736,34.0,37.0,365.0,296.0,1278.0,1289.0,91.0,83.0,95.0,89.0,2023-08-08,12:32:17,0,0,0,0,0,0,0
11771,167,2023-08-09 16:49:21,51.1796414,3.5765612,43.0,38.0,200.0,175.0,802.0,798.0,91.0,84.0,97.0,90.0,2023-08-09,16:49:21,0,0,0,0,0,0,0
11942,167,2023-08-10 13:37:12,50.8779585,3.8133226,48.0,42.0,386.0,313.0,1496.0,1497.0,91.0,87.0,93.0,92.0,2023-08-10,13:37:12,0,0,0,0,0,0,0
11989,167,2023-08-10 14:06:10,50.7703238,3.8721181,41.0,40.0,217.0,179.0,798.0,801.0,90.0,85.0,89.0,86.0,2023-08-10,14:06:10,0,0,0,0,0,0,0
12031,167,2023-08-10 13:13:02,51.0177032,3.768703,46.0,44.0,417.0,338.0,1899.0,1904.0,90.0,86.0,89.0,87.0,2023-08-10,13:13:02,0,0,0,0,0,0,0
