Unnamed: 0,mapped_veh_id,timestamps_UTC,lat,lon,RS_E_InAirTemp_PC1,RS_E_InAirTemp_PC2,RS_E_OilPress_PC1,RS_E_OilPress_PC2,RS_E_RPM_PC1,RS_E_RPM_PC2,RS_E_WatTemp_PC1,RS_E_WatTemp_PC2,RS_T_OilTemp_PC1,RS_T_OilTemp_PC2,date,hour,air1,air2,oil1,oil2,water1,water2,maintenance
3,177,2023-08-01 13:53:38,50.9309143,5.3271318,35.0,38.0,220.0,244.0,794.0,801.0,77.0,81.0,78.0,82.0,2023-08-01,13:53:38,0,0,0,0,0,0,0
126,177,2023-08-01 08:51:36,51.1751852,4.8901087,35.0,41.0,348.0,400.0,1245.0,1240.0,78.0,82.0,76.0,80.0,2023-08-01,08:51:36,0,0,0,0,0,0,0
162,177,2023-08-01 02:59:32,51.1907622,5.1140475,25.0,20.0,355.0,410.0,801.0,797.0,60.0,57.0,51.0,50.0,2023-08-01,02:59:32,0,0,0,0,0,0,0
182,177,2023-08-01 08:16:33,51.1993123,4.4327992,31.0,34.0,238.0,262.0,798.0,798.0,77.0,79.0,75.0,79.0,2023-08-01,08:16:33,0,0,0,0,0,0,0
197,177,2023-08-24 14:30:02,50.9362753,5.3080638,29.0,25.0,255.0,279.0,798.0,808.0,78.0,80.0,73.0,78.0,2023-08-24,14:30:02,0,0,0,0,0,0,0
220,177,2023-08-01 03:15:33,51.1907792,5.1140538,25.0,20.0,293.0,338.0,803.0,804.0,68.0,67.0,57.0,62.0,2023-08-01,03:15:33,0,0,0,0,0,0,0
313,177,2023-08-25 07:31:26,51.190813,5.1147513,30.0,28.0,251.0,279.0,806.0,794.0,77.0,79.0,74.0,79.0,2023-08-25,07:31:26,0,0,0,0,0,0,0
351,177,2023-08-01 10:28:42,51.2225312,5.4374636,34.0,35.0,224.0,251.0,805.0,799.0,78.0,80.0,77.0,79.0,2023-08-01,10:28:42,0,0,0,0,0,0,0
362,177,2023-08-01 13:15:35,51.141829,5.2214796,36.0,41.0,365.0,414.0,1890.0,1893.0,83.0,83.0,79.0,84.0,2023-08-01,13:15:35,0,0,0,0,0,0,0
365,177,2023-08-01 15:11:44,51.1691877,4.9908277,38.0,37.0,345.0,441.0,1465.0,1438.0,79.0,80.0,81.0,85.0,2023-08-01,15:11:44,0,0,0,0,0,0,0
395,177,2023-08-01 18:59:48,51.1907219,5.1154761,34.0,35.0,224.0,248.0,802.0,797.0,78.0,79.0,77.0,81.0,2023-08-01,18:59:48,0,0,0,0,0,0,0
411,177,2023-08-01 09:43:40,51.2395369,5.47078,40.0,44.0,382.0,434.0,1864.0,1860.0,81.0,86.0,79.0,85.0,2023-08-01,09:43:40,0,0,0,0,0,0,0
420,177,2023-08-01 14:30:46,51.0502819,5.2365332,45.0,40.0,200.0,220.0,842.0,830.0,87.0,88.0,90.0,91.0,2023-08-01,14:30:46,0,0,0,0,0,0,0
431,177,2023-08-01 19:45:39,51.0065479,5.3479576,33.0,40.0,200.0,217.0,815.0,802.0,81.0,83.0,80.0,85.0,2023-08-01,19:45:39,0,0,0,0,0,0,0
439,177,2023-08-25 11:38:53,51.0383349,5.2811839,33.0,39.0,217.0,244.0,805.0,802.0,78.0,82.0,81.0,85.0,2023-08-25,11:38:53,0,0,0,0,0,0,0
485,177,2023-08-01 19:57:30,50.9309094,5.3269562,31.0,34.0,224.0,248.0,809.0,797.0,77.0,80.0,77.0,82.0,2023-08-01,19:57:30,0,0,0,0,0,0,0
503,177,2023-08-01 06:04:32,51.1907989,5.1148109,34.0,27.0,238.0,269.0,801.0,805.0,77.0,78.0,76.0,79.0,2023-08-01,06:04:32,0,0,0,0,0,0,0
518,177,2023-08-01 11:36:43,51.136621,4.5465655,41.0,42.0,193.0,224.0,791.0,805.0,85.0,87.0,83.0,88.0,2023-08-01,11:36:43,0,0,0,0,0,0,0
565,177,2023-08-01 02:56:28,51.1906852,5.1134226,24.0,20.0,369.0,438.0,799.0,806.0,57.0,54.0,49.0,47.0,2023-08-01,02:56:28,0,0,0,0,0,0,0
620,177,2023-08-25 13:56:56,51.1902671,5.1118358,36.0,30.0,241.0,276.0,802.0,801.0,78.0,80.0,76.0,79.0,2023-08-25,13:56:56,0,0,0,0,0,0,0
646,177,2023-08-01 05:01:40,50.9309369,5.3271838,27.0,30.0,234.0,269.0,796.0,803.0,77.0,78.0,74.0,80.0,2023-08-01,05:01:40,0,0,0,0,0,0,0
677,177,2023-08-25 05:56:26,50.9309089,5.3270847,31.0,34.0,241.0,269.0,802.0,806.0,77.0,80.0,76.0,80.0,2023-08-25,05:56:26,0,0,0,0,0,0,0
721,177,2023-08-25 17:37:57,51.1147491,5.2581231,41.0,37.0,207.0,241.0,799.0,799.0,81.0,82.0,82.0,87.0,2023-08-25,17:37:57,0,0,0,0,0,0,0
760,177,2023-08-25 06:10:24,50.9340866,5.3146446,30.0,27.0,251.0,276.0,797.0,799.0,78.0,80.0,77.0,79.0,2023-08-25,06:10:24,0,0,0,0,0,0,0
815,177,2023-08-25 01:32:16,50.9364895,5.311903,27.0,30.0,251.0,279.0,808.0,806.0,78.0,80.0,74.0,79.0,2023-08-25,01:32:16,0,0,0,0,0,0,0
835,177,2023-08-02 15:10:20,51.1906828,5.1133822,29.0,27.0,272.0,286.0,824.0,803.0,76.0,80.0,68.0,74.0,2023-08-02,15:10:20,0,0,0,0,0,0,0
843,177,2023-08-25 08:37:50,51.1177728,5.2578471,33.0,36.0,238.0,258.0,804.0,793.0,78.0,80.0,77.0,81.0,2023-08-25,08:37:50,0,0,0,0,0,0,0
995,177,2023-08-25 04:17:48,51.0047982,5.3480283,38.0,43.0,386.0,438.0,1637.0,1635.0,83.0,85.0,81.0,85.0,2023-08-25,04:17:48,0,0,0,0,0,0,0
1315,177,2023-08-03 15:52:44,51.1983561,4.4331564,35.0,38.0,210.0,265.0,796.0,832.0,79.0,80.0,77.0,82.0,2023-08-03,15:52:44,0,0,0,0,0,0,0
1324,177,2023-08-03 19:23:46,51.1808177,4.828005,33.0,31.0,244.0,265.0,883.0,840.0,78.0,80.0,77.0,81.0,2023-08-03,19:23:46,0,0,0,0,0,0,0
1344,177,2023-08-03 05:52:37,51.1908032,5.1141692,23.0,21.0,279.0,320.0,797.0,801.0,71.0,71.0,63.0,65.0,2023-08-03,05:52:37,0,0,0,0,0,0,0
1358,177,2023-08-03 12:53:39,51.17157,4.9297883,39.0,44.0,389.0,438.0,1919.0,1916.0,83.0,85.0,81.0,85.0,2023-08-03,12:53:39,0,0,0,0,0,0,0
1430,177,2023-08-03 11:54:41,51.2050618,4.4273748,37.0,30.0,396.0,455.0,1718.0,1707.0,79.0,82.0,79.0,82.0,2023-08-03,11:54:41,0,0,0,0,0,0,0
1509,177,2023-08-03 11:47:43,51.1792421,4.4694134,34.0,34.0,248.0,251.0,905.0,817.0,80.0,82.0,77.0,80.0,2023-08-03,11:47:43,0,0,0,0,0,0,0
1586,177,2023-08-03 13:38:46,51.0378523,5.2861299,37.0,41.0,372.0,431.0,1832.0,1826.0,81.0,83.0,85.0,89.0,2023-08-03,13:38:46,0,0,0,0,0,0,0
1661,177,2023-08-04 03:45:24,51.1353156,4.5539915,32.0,28.0,244.0,345.0,898.0,916.0,80.0,82.0,77.0,82.0,2023-08-04,03:45:24,0,0,0,0,0,0,0
1672,177,2023-08-04 09:47:27,51.0801534,5.2326412,35.0,41.0,362.0,389.0,1335.0,1234.0,83.0,85.0,82.0,86.0,2023-08-04,09:47:27,0,0,0,0,0,0,0
1711,177,2023-08-04 06:13:27,51.2461003,5.5418549,29.0,20.0,234.0,272.0,800.0,798.0,77.0,78.0,73.0,77.0,2023-08-04,06:13:27,0,0,0,0,0,0,0
1731,177,2023-08-04 04:20:37,51.1664213,4.4889561,34.0,33.0,386.0,434.0,1588.0,1604.0,80.0,83.0,76.0,82.0,2023-08-04,04:20:37,0,0,0,0,0,0,0
1759,177,2023-08-03 22:29:52,51.1907115,5.1153332,33.0,34.0,393.0,465.0,1732.0,1742.0,78.0,80.0,77.0,81.0,2023-08-03,22:29:52,0,0,0,0,0,0,0
1769,177,2023-08-04 03:28:33,51.1808539,4.8280911,33.0,28.0,407.0,462.0,1580.0,1547.0,78.0,79.0,75.0,79.0,2023-08-04,03:28:33,0,0,0,0,0,0,0
1774,177,2023-08-04 04:59:34,51.1796263,5.0523218,36.0,39.0,376.0,431.0,1928.0,1916.0,78.0,83.0,84.0,86.0,2023-08-04,04:59:34,0,0,0,0,0,0,0
1784,177,2023-08-04 08:31:23,51.1872659,4.4429988,36.0,35.0,207.0,241.0,797.0,821.0,80.0,83.0,81.0,83.0,2023-08-04,08:31:23,0,0,0,0,0,0,0
1808,177,2023-08-03 22:24:48,51.1983881,5.1818719,35.0,37.0,382.0,434.0,1901.0,1915.0,82.0,81.0,79.0,83.0,2023-08-03,22:24:48,0,0,0,0,0,0,0
1916,177,2023-08-04 02:25:17,51.1904455,5.1139678,23.0,19.0,234.0,269.0,802.0,798.0,79.0,80.0,74.0,78.0,2023-08-04,02:25:17,0,0,0,0,0,0,0
