mapped_veh_id,timestamps_UTC,lat,lon,RS_E_InAirTemp_PC1,RS_E_InAirTemp_PC2,RS_E_OilPress_PC1,RS_E_OilPress_PC2,RS_E_RPM_PC1,RS_E_RPM_PC2,RS_E_WatTemp_PC1,RS_E_WatTemp_PC2,RS_T_OilTemp_PC1,RS_T_OilTemp_PC2,date,hour,air1,air2,oil1,oil2,water1,water2,maintenance
172,2023-08-24 07:34:24,51.066767,5.2297842,43.0,39.0,175.0,265.0,802.0,898.0,85.0,82.0,88.0,88.0,2023-08-24,07:34:24,0,0,0,0,0,0,0
172,2023-08-24 02:58:24,51.2130081,5.3502346,42.0,41.0,424.0,396.0,1825.0,1827.0,82.0,83.0,81.0,85.0,2023-08-24,02:58:24,0,0,0,0,0,0,0
172,2023-08-24 06:15:21,51.1565646,5.1902113,45.0,49.0,407.0,393.0,1898.0,1883.0,84.0,85.0,83.0,89.0,2023-08-24,06:15:21,0,0,0,0,0,0,0
172,2023-08-25 03:55:58,51.1928831,5.1285356,42.0,34.0,251.0,213.0,1524.0,932.0,84.0,85.0,89.0,91.0,2023-08-25,03:55:58,0,0,0,0,0,0,0
172,2023-08-25 06:27:56,51.2149968,5.4059837,42.0,42.0,182.0,207.0,798.0,802.0,82.0,82.0,85.0,88.0,2023-08-25,06:27:56,0,0,0,0,0,0,0
172,2023-08-25 15:19:10,51.0156363,5.34854,44.0,43.0,179.0,210.0,797.0,797.0,83.0,83.0,84.0,89.0,2023-08-25,15:19:10,0,0,0,0,0,0,0
172,2023-08-25 06:32:08,51.2205133,5.4369169,41.0,38.0,186.0,217.0,797.0,801.0,80.0,81.0,85.0,87.0,2023-08-25,06:32:08,0,0,0,0,0,0,0
172,2023-08-25 07:36:00,51.2138221,5.3731856,42.0,43.0,186.0,196.0,798.0,786.0,83.0,83.0,81.0,86.0,2023-08-25,07:36:00,0,0,0,0,0,0,0
172,2023-08-25 11:09:12,51.2459573,5.540509,32.0,28.0,207.0,238.0,802.0,794.0,77.0,78.0,76.0,80.0,2023-08-25,11:09:12,0,0,0,0,0,0,0
172,2023-08-25 10:25:01,51.2116223,5.3121457,42.0,40.0,393.0,389.0,1832.0,1813.0,82.0,83.0,87.0,90.0,2023-08-25,10:25:01,0,0,0,0,0,0,0
172,2023-08-25 04:14:54,51.1781265,4.8692301,41.0,35.0,334.0,369.0,1333.0,1363.0,82.0,81.0,85.0,89.0,2023-08-25,04:14:54,0,0,0,0,0,0,0
