Unnamed: 0,mapped_veh_id,timestamps_UTC,lat,lon,RS_E_InAirTemp_PC1,RS_E_InAirTemp_PC2,RS_E_OilPress_PC1,RS_E_OilPress_PC2,RS_E_RPM_PC1,RS_E_RPM_PC2,RS_E_WatTemp_PC1,RS_E_WatTemp_PC2,RS_T_OilTemp_PC1,RS_T_OilTemp_PC2,date,hour,air1,air2,oil1,oil2,water1,water2,maintenance
32,154,2023-08-01 06:42:48,51.2143514,5.3878571,42.0,42.0,414.0,382.0,1806.0,1821.0,88.0,86.0,84.0,82.0,2023-08-01,06:42:48,0,0,0,0,0,0,0
75,154,2023-08-24 20:51:05,51.0275378,3.7505144,40.0,35.0,227.0,213.0,798.0,797.0,87.0,88.0,90.0,90.0,2023-08-24,20:51:05,0,0,0,0,0,0,0
106,154,2023-08-01 03:21:53,51.1806588,4.8275339,41.0,42.0,238.0,220.0,803.0,809.0,82.0,82.0,84.0,82.0,2023-08-01,03:21:53,0,0,0,0,0,0,0
139,154,2023-08-01 14:46:23,51.2459985,5.5405943,42.0,40.0,238.0,213.0,792.0,802.0,81.0,83.0,84.0,85.0,2023-08-01,14:46:23,0,0,0,0,0,0,0
160,154,2023-08-01 02:25:54,51.1901877,5.1126726,32.0,28.0,262.0,251.0,805.0,775.0,80.0,78.0,75.0,71.0,2023-08-01,02:25:54,0,0,0,0,0,0,0
282,154,2023-08-01 03:57:48,51.2158942,4.4207826,37.0,37.0,241.0,220.0,800.0,802.0,81.0,81.0,83.0,82.0,2023-08-01,03:57:48,0,0,0,0,0,0,0
306,154,2023-08-01 13:54:53,51.1677899,4.9719797,40.0,41.0,372.0,379.0,1509.0,1495.0,88.0,89.0,86.0,85.0,2023-08-01,13:54:53,0,0,0,0,0,0,0
412,154,2023-08-01 09:47:53,51.0059394,5.3479596,40.0,40.0,410.0,369.0,1840.0,1755.0,88.0,87.0,86.0,88.0,2023-08-01,09:47:53,0,0,0,0,0,0,0
463,154,2023-08-01 13:00:55,51.2164174,4.4213153,40.0,41.0,238.0,217.0,800.0,800.0,82.0,83.0,83.0,83.0,2023-08-01,13:00:55,0,0,0,0,0,0,0
520,154,2023-08-01 11:57:59,51.1903416,5.1130467,37.0,36.0,258.0,241.0,800.0,799.0,78.0,78.0,76.0,74.0,2023-08-01,11:57:59,0,0,0,0,0,0,0
547,154,2023-08-01 16:49:00,51.2047977,4.4275928,41.0,39.0,431.0,376.0,1827.0,1729.0,84.0,86.0,85.0,87.0,2023-08-01,16:49:00,0,0,0,0,0,0,0
