mapped_veh_id;timestamps_UTC;lat;lon;RS_E_InAirTemp_PC1;RS_E_InAirTemp_PC2;RS_E_OilPress_PC1;RS_E_OilPress_PC2;RS_E_RPM_PC1;RS_E_RPM_PC2;RS_E_WatTemp_PC1;RS_E_WatTemp_PC2;RS_T_OilTemp_PC1;RS_T_OilTemp_PC2
160.0;2023-08-24 15:33:50;50.8514302;3.601481;33.0;37.0;200.0;182.0;791.0;799.0;83.0;87.0;86.0;87.0
160.0;2023-08-01 18:08:03;51.0399866;3.6926733;25.0;20.0;296.0;272.0;799.0;802.0;66.0;68.0;63.0;60.0
160.0;2023-08-25 04:23:43;50.8721625;3.6239312;37.0;33.0;379.0;327.0;1495.0;1500.0;84.0;86.0;88.0;89.0
160.0;2023-08-01 06:50:42;51.0356955;3.7102885;35.0;21.0;217.0;189.0;797.0;801.0;82.0;85.0;85.0;86.0
160.0;2023-08-01 07:07:16;50.9816631;3.6353523;40.0;31.0;369.0;310.0;1429.0;1426.0;83.0;90.0;87.0;89.0
160.0;2023-08-01 03:43:16;50.7421963;3.6020526;31.0;17.0;251.0;213.0;802.0;793.0;76.0;79.0;76.0;77.0
160.0;2023-08-25 00:42:33;51.0161361;3.7730221;25.0;22.0;258.0;238.0;804.0;805.0;74.0;73.0;69.0;68.0
160.0;2023-08-01 06:19:18;51.1314669;3.6577051;35.0;35.0;213.0;182.0;802.0;795.0;82.0;88.0;87.0;87.0
160.0;2023-08-25 06:36:40;51.1072236;3.7020786;32.0;38.0;203.0;175.0;797.0;800.0;82.0;88.0;87.0;91.0
160.0;2023-08-25 12:37:53;50.8422437;3.6014708;39.0;30.0;200.0;175.0;803.0;797.0;86.0;89.0;88.0;89.0
160.0;2023-08-25 20:12:50;51.0175019;3.7696367;35.0;18.0;224.0;196.0;801.0;796.0;80.0;81.0;81.0;79.0
160.0;2023-08-25 08:21:46;50.8832084;3.6306495;40.0;35.0;193.0;175.0;801.0;805.0;84.0;85.0;88.0;89.0
160.0;2023-08-25 09:36:44;50.8712523;3.6238439;31.0;38.0;200.0;175.0;795.0;800.0;86.0;93.0;89.0;94.0
160.0;2023-08-25 11:04:41;51.180932;3.5750592;37.0;32.0;210.0;182.0;797.0;788.0;81.0;82.0;84.0;84.0
160.0;2023-08-25 11:52:51;51.0358321;3.7103907;37.0;34.0;207.0;182.0;796.0;806.0;83.0;84.0;84.0;86.0
160.0;2023-08-25 17:53:48;50.9937078;3.6432827;35.0;36.0;207.0;186.0;855.0;896.0;83.0;86.0;88.0;90.0
160.0;2023-08-02 11:35:19;51.013481;3.7807494;39.0;38.0;6.0;0.0;0.0;0.0;36.0;40.0;38.0;39.0
160.0;2023-08-25 05:17:39;50.7648485;3.6264562;42.0;45.0;389.0;334.0;1792.0;1802.0;86.0;88.0;84.0;85.0
160.0;2023-08-25 16:35:54;50.8511138;3.6011434;32.0;33.0;207.0;179.0;802.0;799.0;82.0;85.0;84.0;87.0
