mapped_veh_id,timestamps_UTC,lat,lon,RS_E_InAirTemp_PC1,RS_E_InAirTemp_PC2,RS_E_OilPress_PC1,RS_E_OilPress_PC2,RS_E_RPM_PC1,RS_E_RPM_PC2,RS_E_WatTemp_PC1,RS_E_WatTemp_PC2,RS_T_OilTemp_PC1,RS_T_OilTemp_PC2,date,hour
125,2023-08-14 08:24:54,51.1356373,4.5562755,24.0,41.0,0.0,379.0,0.0,1495.0,22.0,86.0,32.0,90.0,2023-08-14,08:24:54
125,2023-08-14 03:02:49,51.1786315,5.0469493,22.0,42.0,0.0,434.0,0.0,1786.0,20.0,81.0,19.0,77.0,2023-08-14,03:02:49
125,2023-08-14 05:37:37,51.245289,5.5331791,20.0,40.0,0.0,207.0,0.0,797.0,17.0,88.0,25.0,88.0,2023-08-14,05:37:37
125,2023-08-14 02:26:55,51.1903609,5.1138649,22.0,20.0,0.0,327.0,0.0,801.0,20.0,64.0,20.0,55.0,2023-08-14,02:26:55
125,2023-08-14 06:38:51,51.2154337,5.4183592,22.0,41.0,0.0,379.0,0.0,1896.0,18.0,86.0,27.0,89.0,2023-08-14,06:38:51
125,2023-08-22 15:21:26,50.9368004,5.3076703,33.0,31.0,379.0,320.0,798.0,794.0,52.0,67.0,46.0,58.0,2023-08-22,15:21:26
125,2023-08-23 07:55:25,50.9368198,5.30775,22.0,20.0,514.0,514.0,801.0,797.0,31.0,40.0,28.0,34.0,2023-08-23,07:55:25
125,2023-08-23 19:41:11,50.9373773,5.3070479,38.0,37.0,269.0,227.0,796.0,802.0,66.0,82.0,66.0,81.0,2023-08-23,19:41:11
125,2023-08-23 15:23:16,50.9355547,5.3088912,40.0,36.0,227.0,227.0,802.0,806.0,75.0,82.0,74.0,80.0,2023-08-23,15:23:16
125,2023-08-23 17:43:10,50.9373924,5.30703,39.0,39.0,251.0,224.0,803.0,798.0,70.0,82.0,70.0,81.0,2023-08-23,17:43:10
125,2023-08-23 14:02:05,50.9306711,5.327936,40.0,40.0,248.0,234.0,800.0,806.0,71.0,80.0,66.0,78.0,2023-08-23,14:02:05
125,2023-08-23 12:15:15,50.9365788,5.31228,31.0,32.0,410.0,389.0,797.0,801.0,48.0,57.0,39.0,45.0,2023-08-23,12:15:15
125,2023-08-23 19:50:15,50.9371861,5.3077652,38.0,36.0,262.0,227.0,799.0,802.0,66.0,82.0,65.0,81.0,2023-08-23,19:50:15
125,2023-08-23 19:50:23,50.9369798,5.3083319,38.0,36.0,255.0,224.0,773.0,775.0,66.0,82.0,66.0,81.0,2023-08-23,19:50:23
125,2023-08-28 21:22:09,51.215355,4.4210853,31.0,28.0,258.0,231.0,812.0,797.0,63.0,80.0,66.0,80.0,2023-08-28,21:22:09
125,2023-08-28 16:31:11,51.1652846,4.7410681,40.0,40.0,351.0,393.0,1937.0,1901.0,82.0,82.0,82.0,84.0,2023-08-28,16:31:11
125,2023-08-28 06:42:56,51.1170963,5.2579307,38.0,37.0,193.0,348.0,861.0,1237.0,86.0,86.0,85.0,87.0,2023-08-28,06:42:56
125,2023-08-28 12:16:00,51.1711953,4.9336073,38.0,38.0,213.0,203.0,805.0,790.0,82.0,81.0,76.0,85.0,2023-08-28,12:16:00
125,2023-08-28 07:35:02,51.0383617,5.2804349,38.0,39.0,341.0,376.0,1499.0,1496.0,87.0,86.0,89.0,90.0,2023-08-28,07:35:02
125,2023-08-25 02:57:15,51.2084049,5.2796383,41.0,41.0,445.0,396.0,1868.0,1831.0,67.0,81.0,64.0,82.0,2023-08-25,02:57:15
125,2023-08-25 05:47:12,51.1889004,4.8453749,41.0,37.0,317.0,338.0,1277.0,1251.0,83.0,83.0,82.0,85.0,2023-08-25,05:47:12
125,2023-08-25 06:53:14,50.931279,5.3255251,41.0,38.0,365.0,389.0,1499.0,1498.0,80.0,82.0,82.0,84.0,2023-08-25,06:53:14
125,2023-08-25 14:27:21,51.1905013,5.1132387,40.0,28.0,220.0,227.0,797.0,780.0,75.0,81.0,75.0,81.0,2023-08-25,14:27:21
125,2023-08-25 15:43:41,51.0256483,5.351913,41.0,46.0,324.0,338.0,1452.0,1434.0,83.0,85.0,85.0,87.0,2023-08-25,15:43:41
125,2023-08-25 13:41:36,51.123796,5.2553798,42.0,40.0,255.0,272.0,1089.0,1060.0,86.0,87.0,87.0,89.0,2023-08-25,13:41:36
125,2023-08-25 10:59:17,50.9310483,5.3264781,40.0,30.0,207.0,213.0,800.0,798.0,77.0,82.0,81.0,81.0,2023-08-25,10:59:17
125,2023-08-25 01:38:25,51.1907708,5.1141411,32.0,26.0,334.0,238.0,798.0,806.0,53.0,79.0,53.0,76.0,2023-08-25,01:38:25
125,2023-08-25 09:41:32,51.1784011,4.8214553,40.0,39.0,193.0,213.0,802.0,798.0,82.0,81.0,84.0,83.0,2023-08-25,09:41:32
125,2023-08-25 10:22:22,51.1196421,5.2574613,40.0,41.0,345.0,369.0,1500.0,1498.0,82.0,83.0,89.0,90.0,2023-08-25,10:22:22
125,2023-08-25 19:18:35,51.1907304,5.1145801,35.0,36.0,279.0,234.0,806.0,800.0,62.0,79.0,63.0,79.0,2023-08-25,19:18:35
125,2023-08-02 22:20:51,50.9369587,5.3071658,27.0,20.0,382.0,248.0,799.0,794.0,51.0,80.0,47.0,76.0,2023-08-02,22:20:51
