mapped_veh_id;timestamps_UTC;lat;lon;RS_E_InAirTemp_PC1;RS_E_InAirTemp_PC2;RS_E_OilPress_PC1;RS_E_OilPress_PC2;RS_E_RPM_PC1;RS_E_RPM_PC2;RS_E_WatTemp_PC1;RS_E_WatTemp_PC2;RS_T_OilTemp_PC1;RS_T_OilTemp_PC2
114.0;2023-08-01 18:26:27;51.2152655;5.4133746;37.0;40.0;189.0;179.0;796.0;794.0;85.0;87.0;85.0;89.0
114.0;2023-08-01 06:02:19;50.930641;5.3280761;29.0;26.0;220.0;213.0;798.0;799.0;79.0;78.0;77.0;77.0
114.0;2023-08-01 08:46:23;51.1508959;5.2022601;41.0;40.0;386.0;351.0;1692.0;1694.0;81.0;83.0;79.0;82.0
114.0;2023-08-01 07:14:23;51.1816489;5.143253;40.0;40.0;369.0;351.0;1720.0;1720.0;82.0;82.0;79.0;81.0
114.0;2023-08-01 11:33:23;51.1905735;5.1142775;31.0;32.0;227.0;217.0;803.0;801.0;80.0;79.0;74.0;76.0
114.0;2023-08-01 18:03:48;51.1880547;5.0998269;35.0;40.0;203.0;193.0;799.0;801.0;81.0;80.0;81.0;83.0
114.0;2023-08-01 08:25:34;51.038308;5.2808346;40.0;40.0;193.0;186.0;811.0;863.0;85.0;87.0;85.0;89.0
114.0;2023-08-01 14:57:33;51.246073;5.5412792;31.0;38.0;220.0;210.0;797.0;798.0;79.0;79.0;76.0;77.0
114.0;2023-08-01 00:39:13;50.9352467;5.3136643;27.0;31.0;224.0;210.0;797.0;800.0;80.0;80.0;76.0;77.0
114.0;2023-08-01 15:06:26;51.2460669;5.5419225;29.0;38.0;227.0;213.0;803.0;812.0;80.0;79.0;77.0;76.0
114.0;2023-08-01 16:32:25;51.1358754;4.5606693;37.0;40.0;213.0;351.0;1015.0;1497.0;83.0;85.0;83.0;86.0
114.0;2023-08-01 18:24:33;51.2134311;5.3622151;41.0;40.0;365.0;334.0;1949.0;1961.0;81.0;84.0;81.0;84.0
114.0;2023-08-01 01:05:30;50.9356294;5.3133959;26.0;31.0;220.0;210.0;792.0;794.0;80.0;80.0;76.0;77.0
114.0;2023-08-02 15:42:49;51.2155639;4.4213496;37.0;32.0;224.0;215.0;805.0;793.0;81.0;80.0;74.0;74.0
114.0;2023-08-01 22:46:44;51.1894861;5.1087503;49.0;52.0;0.0;0.0;0.0;0.0;77.0;78.0;77.0;78.0
