mapped_veh_id,timestamps_UTC,lat,lon,RS_E_InAirTemp_PC1,RS_E_InAirTemp_PC2,RS_E_OilPress_PC1,RS_E_OilPress_PC2,RS_E_RPM_PC1,RS_E_RPM_PC2,RS_E_WatTemp_PC1,RS_E_WatTemp_PC2,RS_T_OilTemp_PC1,RS_T_OilTemp_PC2,date,hour
131,2023-08-14 07:18:27,50.4069248,4.4237232,34.0,32.0,690.0,690.0,799.0,806.0,82.0,80.0,77.0,79.0,2023-08-14,07:18:27
131,2023-08-14 07:23:31,50.4051057,4.4328451,35.0,32.0,690.0,690.0,802.0,804.0,82.0,81.0,80.0,79.0,2023-08-14,07:23:31
131,2023-08-14 16:54:39,50.3035498,4.1121568,36.0,46.0,690.0,690.0,803.0,802.0,85.0,80.0,82.0,80.0,2023-08-14,16:54:39
131,2023-08-14 03:49:28,50.4039343,4.4387419,35.0,35.0,690.0,690.0,802.0,800.0,81.0,78.0,77.0,80.0,2023-08-14,03:49:28
131,2023-08-14 09:11:30,50.343858,4.250493,47.0,49.0,690.0,690.0,798.0,803.0,87.0,89.0,85.0,87.0,2023-08-14,09:11:30
131,2023-08-14 17:32:34,50.359419,4.3106706,49.0,51.0,690.0,690.0,796.0,801.0,86.0,91.0,87.0,89.0,2023-08-14,17:32:34
131,2023-08-14 10:41:29,50.4056038,4.4304088,36.0,41.0,690.0,690.0,802.0,798.0,81.0,79.0,79.0,77.0,2023-08-14,10:41:29
131,2023-08-16 00:43:29,50.4184547,4.5325074,33.0,31.0,690.0,690.0,793.0,787.0,82.0,81.0,76.0,79.0,2023-08-16,00:43:29
131,2023-08-16 05:14:33,50.4038967,4.4383511,34.0,35.0,690.0,690.0,802.0,802.0,81.0,79.0,77.0,77.0,2023-08-16,05:14:33
131,2023-08-16 07:31:34,50.3978471,4.3904826,41.0,43.0,690.0,690.0,799.0,801.0,88.0,83.0,84.0,85.0,2023-08-16,07:31:34
131,2023-08-16 05:43:41,50.3425487,4.2881197,38.0,46.0,690.0,690.0,802.0,801.0,86.0,88.0,87.0,90.0,2023-08-16,05:43:41
131,2023-08-16 10:48:38,50.3035391,4.1122154,41.0,40.0,690.0,690.0,796.0,804.0,86.0,79.0,81.0,79.0,2023-08-16,10:48:38
131,2023-08-20 10:24:00,50.4008167,4.4575582,38.0,38.0,690.0,690.0,802.0,800.0,83.0,82.0,78.0,79.0,2023-08-20,10:24:00
131,2023-08-20 06:51:02,50.4008131,4.4575499,26.0,27.0,690.0,690.0,799.0,801.0,79.0,77.0,70.0,71.0,2023-08-20,06:51:02
131,2023-08-20 14:40:07,50.4008137,4.457546,36.0,42.0,690.0,690.0,796.0,795.0,82.0,82.0,77.0,80.0,2023-08-20,14:40:07
131,2023-08-22 05:45:46,50.4038276,4.4392917,36.0,32.0,690.0,690.0,799.0,790.0,81.0,78.0,78.0,77.0,2023-08-22,05:45:46
131,2023-08-21 23:11:44,50.4010513,4.4559595,22.0,23.0,690.0,690.0,799.0,798.0,58.0,56.0,47.0,47.0,2023-08-21,23:11:44
131,2023-08-22 07:11:50,50.5061057,4.3832589,38.0,41.0,690.0,690.0,798.0,798.0,85.0,82.0,82.0,83.0,2023-08-22,07:11:50
131,2023-08-22 07:34:55,50.5061255,4.3832118,30.0,38.0,690.0,690.0,802.0,801.0,81.0,78.0,78.0,79.0,2023-08-22,07:34:55
131,2023-08-22 05:15:50,50.4037399,4.4392239,36.0,38.0,690.0,690.0,804.0,799.0,83.0,81.0,82.0,83.0,2023-08-22,05:15:50
131,2023-08-22 02:19:47,50.4011057,4.4559984,25.0,30.0,690.0,690.0,799.0,789.0,82.0,81.0,77.0,79.0,2023-08-22,02:19:47
131,2023-08-22 09:23:56,50.4036879,4.4395062,40.0,41.0,690.0,690.0,798.0,810.0,84.0,83.0,82.0,82.0,2023-08-22,09:23:56
131,2023-08-22 06:53:46,50.4918773,4.2832869,47.0,46.0,690.0,690.0,810.0,801.0,85.0,87.0,84.0,82.0,2023-08-22,06:53:46
131,2023-08-28 17:43:45,50.285886,4.4056499,43.0,42.0,690.0,690.0,1498.0,1499.0,85.0,86.0,86.0,88.0,2023-08-28,17:43:45
131,2023-08-02 12:38:39,50.4204219,4.5363175,32.0,36.0,690.0,690.0,806.0,796.0,81.0,80.0,78.0,77.0,2023-08-02,12:38:39
131,2023-08-02 09:00:43,50.4174819,4.3902862,40.0,42.0,690.0,690.0,801.0,803.0,86.0,85.0,84.0,85.0,2023-08-02,09:00:43
131,2023-08-02 03:05:37,50.400848,4.4581234,25.0,27.0,690.0,690.0,803.0,799.0,82.0,81.0,77.0,79.0,2023-08-02,03:05:37
131,2023-08-02 08:41:39,50.4629831,4.2018972,41.0,44.0,690.0,690.0,1471.0,1560.0,88.0,85.0,84.0,84.0,2023-08-02,08:41:39
131,2023-08-02 12:53:41,50.4204306,4.5363547,33.0,35.0,690.0,690.0,798.0,799.0,81.0,80.0,77.0,77.0,2023-08-02,12:53:41
131,2023-08-03 18:32:54,50.0567465,4.4921714,37.0,39.0,690.0,690.0,803.0,803.0,80.0,81.0,79.0,81.0,2023-08-03,18:32:54
131,2023-08-03 20:52:58,50.2430525,4.4631381,46.0,48.0,690.0,690.0,1432.0,1449.0,85.0,89.0,82.0,85.0,2023-08-03,20:52:58
131,2023-08-03 07:19:36,50.069946,4.5035726,41.0,45.0,690.0,690.0,1438.0,1450.0,87.0,87.0,81.0,84.0,2023-08-03,07:19:36
