mapped_veh_id;timestamps_UTC;lat;lon;RS_E_InAirTemp_PC1;RS_E_InAirTemp_PC2;RS_E_OilPress_PC1;RS_E_OilPress_PC2;RS_E_RPM_PC1;RS_E_RPM_PC2;RS_E_WatTemp_PC1;RS_E_WatTemp_PC2;RS_T_OilTemp_PC1;RS_T_OilTemp_PC2
183.0;2023-08-24 06:53:54;50.7422026;3.6020347;31.0;33.0;234.0;182.0;799.0;802.0;82.0;82.0;85.0;87.0
183.0;2023-08-24 13:37:17;51.0398141;3.6959117;36.0;35.0;248.0;196.0;801.0;800.0;84.0;82.0;81.0;82.0
183.0;2023-08-24 16:17:21;51.0317954;3.7262777;41.0;41.0;389.0;193.0;1655.0;895.0;88.0;87.0;87.0;89.0
183.0;2023-08-24 21:16:30;51.0338388;3.7168983;31.0;33.0;400.0;279.0;1294.0;1425.0;82.0;83.0;81.0;84.0
183.0;2023-08-01 11:38:23;51.022991;3.7605614;32.0;33.0;224.0;196.0;800.0;800.0;84.0;82.0;82.0;84.0
183.0;2023-08-01 03:39:13;50.7720251;3.8725273;20.0;22.0;282.0;227.0;799.0;800.0;77.0;75.0;70.0;72.0
183.0;2023-08-01 02:19:16;50.772473;3.872651;17.0;18.0;520.0;486.0;800.0;798.0;40.0;37.0;34.0;35.0
183.0;2023-08-25 14:30:47;50.8517098;3.6017868;31.0;38.0;220.0;182.0;810.0;803.0;84.0;81.0;85.0;85.0
183.0;2023-08-01 09:58:27;51.0402729;3.6929409;27.0;32.0;248.0;193.0;804.0;796.0;81.0;81.0;80.0;82.0
183.0;2023-08-25 12:40:46;51.0349454;3.7579773;38.0;39.0;200.0;172.0;789.0;802.0;89.0;87.0;89.0;91.0
183.0;2023-08-01 04:17:13;50.7719811;3.8724694;22.0;23.0;258.0;207.0;802.0;809.0;82.0;81.0;76.0;79.0
183.0;2023-08-01 04:27:18;50.7704772;3.8716874;25.0;21.0;248.0;203.0;801.0;799.0;83.0;82.0;77.0;82.0
183.0;2023-08-01 04:57:17;50.769385;3.8715679;23.0;25.0;255.0;203.0;792.0;802.0;82.0;81.0;77.0;82.0
183.0;2023-08-25 09:43:42;50.7493735;3.6190366;37.0;35.0;376.0;303.0;1502.0;1498.0;87.0;88.0;90.0;95.0
183.0;2023-08-01 03:38:16;50.7724324;3.8726456;20.0;22.0;282.0;231.0;802.0;796.0;77.0;75.0;71.0;72.0
183.0;2023-08-25 00:33:36;51.0154203;3.7747804;30.0;32.0;351.0;269.0;803.0;794.0;66.0;66.0;64.0;64.0
183.0;2023-08-02 04:46:49;51.0355976;3.71069575;33.0;28.5;219.25;186.0;797.75;799.75;85.0;83.0;85.25;86.75
183.0;2023-08-25 00:59:34;51.0156273;3.7742802;26.0;32.0;265.0;210.0;798.0;806.0;82.0;78.0;74.0;74.0
183.0;2023-08-02 00:52:30;51.0162195;3.7729011;22.0;21.0;334.0;289.0;800.0;799.0;66.0;63.0;58.0;58.0
183.0;2023-08-02 10:34:39;50.8551121;3.6062761;29.0;36.0;220.0;186.0;803.0;796.0;86.0;83.0;84.0;84.0
183.0;2023-08-25 03:46:36;51.1809289;3.5750713;28.0;31.0;238.0;182.0;794.0;799.0;82.0;82.0;82.0;86.0
183.0;2023-08-25 05:19:32;50.9088728;3.6465046;37.0;40.0;407.0;327.0;1802.0;1843.0;85.0;82.0;89.0;90.0
183.0;2023-08-02 14:49:35;50.958561;3.6282787;38.0;39.0;372.0;307.0;1497.0;1498.0;90.0;87.0;90.0;95.0
183.0;2023-08-02 17:07:35;50.9915681;3.6406104;42.0;41.0;196.0;169.0;809.0;815.0;91.0;89.0;91.0;92.0
