mapped_veh_id,timestamps_UTC,lat,lon,RS_E_InAirTemp_PC1,RS_E_InAirTemp_PC2,RS_E_OilPress_PC1,RS_E_OilPress_PC2,RS_E_RPM_PC1,RS_E_RPM_PC2,RS_E_WatTemp_PC1,RS_E_WatTemp_PC2,RS_T_OilTemp_PC1,RS_T_OilTemp_PC2
142,2023-08-24 09:40:35,51.0336621,5.3305808,40.0,44.0,348.0,345.0,1796.0,1774.0,81.0,82.0,87.0,85.0
142,2023-08-24 06:03:48,51.2461016,5.5418204,22.0,27.0,217.0,203.0,801.0,803.0,77.0,83.0,77.0,79.0
142,2023-08-24 06:57:32,51.1906079,5.1148206,27.0,31.0,210.0,207.0,798.0,800.0,77.0,81.0,81.0,78.0
142,2023-08-25 18:09:30,50.9331625,5.3180911,29.0,31.0,203.0,200.0,800.0,800.0,78.0,84.0,81.0,80.0
142,2023-08-24 21:21:49,51.2164657,4.421037,29.0,30.0,210.0,210.0,799.0,802.0,77.0,82.0,79.0,77.0
142,2023-08-24 08:23:43,51.138848,4.5423669,31.0,38.0,203.0,189.0,794.0,795.0,82.0,86.0,86.0,85.0
142,2023-08-25 09:07:26,51.224749,4.4415597,23.0,34.0,217.0,200.0,797.0,793.0,77.0,82.0,76.0,77.0
142,2023-08-25 10:42:20,51.2247817,4.4415686,26.0,35.0,213.0,203.0,795.0,798.0,78.0,82.0,77.0,79.0
142,2023-08-25 02:28:14,51.1900269,5.11195,22.0,24.0,217.0,217.0,799.0,800.0,78.0,81.0,76.0,74.0
142,2023-08-25 06:22:15,51.2206562,4.4450281,28.0,26.0,210.0,207.0,797.0,804.0,77.0,82.0,78.0,79.0
142,2023-08-25 09:35:19,51.2251284,4.4411153,24.0,34.0,213.0,203.0,794.0,799.0,77.0,82.0,77.0,79.0
142,2023-08-25 13:06:19,51.2251018,4.4411227,25.0,35.0,213.0,207.0,800.0,804.0,77.0,82.0,77.0,77.0
142,2023-08-25 16:33:27,51.1484674,4.6083802,38.0,43.0,362.0,345.0,1987.0,1956.0,82.0,81.0,82.0,80.0
142,2023-08-25 17:09:26,51.1906741,5.1148736,33.0,40.0,182.0,189.0,803.0,799.0,80.0,81.0,90.0,82.0
142,2023-08-01 15:47:19,50.9363243,5.3078505,26.0,27.0,234.0,255.0,790.0,786.0,78.0,75.0,71.0,68.0
142,2023-08-25 07:57:25,51.2251102,4.4411307,22.0,31.0,210.0,200.0,788.0,798.0,77.0,82.0,75.0,79.0
142,2023-08-25 02:35:16,51.1901532,5.1125828,22.0,24.0,213.0,217.0,798.0,799.0,78.0,82.0,76.0,76.0
142,2023-08-25 02:20:16,51.1901646,5.1126153,22.0,24.0,217.0,224.0,796.0,797.0,78.0,77.0,75.0,72.0
142,2023-08-25 07:02:16,51.2247529,4.4415318,23.0,28.0,213.0,207.0,803.0,799.0,77.0,82.0,75.0,78.0
142,2023-08-25 13:00:23,51.2247767,4.4415332,25.0,37.0,213.0,203.0,804.0,796.0,78.0,82.0,77.0,77.0
142,2023-08-25 13:31:25,51.2252596,4.4409167,25.0,36.0,213.0,203.0,801.0,797.0,77.0,83.0,78.0,79.0
142,2023-08-25 13:36:29,51.2252515,4.4409001,25.0,35.0,210.0,203.0,794.0,792.0,78.0,82.0,76.0,79.0
142,2023-08-25 17:10:26,51.190662,5.1148722,33.0,38.0,186.0,193.0,797.0,801.0,80.0,81.0,89.0,82.0
142,2023-08-02 19:48:34,50.9867186,5.3489771,31.0,42.0,362.0,365.0,1912.0,1886.0,82.0,82.0,89.0,86.0
142,2023-08-03 13:59:49,51.1909202,5.1144739,21.0,20.0,276.0,351.0,802.0,803.0,71.0,57.0,62.0,49.0
142,2023-08-03 13:42:55,51.1907919,5.1138241,20.0,21.0,341.0,420.0,801.0,799.0,61.0,51.0,47.0,41.0
142,2023-08-03 03:58:52,51.190598,5.114701,20.0,24.0,231.0,231.0,793.0,795.0,78.0,78.0,77.0,72.0
142,2023-08-03 15:14:53,51.1908997,5.1144777,25.0,25.0,231.0,241.0,800.0,798.0,78.0,77.0,78.0,71.0
142,2023-08-04 00:42:06,51.1908803,5.1144643,17.0,22.0,231.0,217.0,802.0,797.0,78.0,83.0,76.0,77.0
142,2023-08-04 14:09:10,51.1907227,5.1145123,25.0,32.0,217.0,213.0,796.0,799.0,77.0,80.0,81.0,78.0
142,2023-08-04 15:12:17,51.1908693,5.1153371,27.0,32.0,386.0,379.0,1304.0,1321.0,78.0,81.0,77.0,76.0
142,2023-08-04 00:01:01,51.190753,5.1138116,16.0,22.0,224.0,217.0,796.0,797.0,78.0,80.0,77.0,78.0
142,2023-08-04 17:46:16,51.1906521,5.1130764,26.0,32.0,224.0,213.0,798.0,799.0,77.0,81.0,82.0,82.0
142,2023-08-04 08:13:03,51.1699366,4.9473155,41.0,41.0,189.0,186.0,802.0,796.0,83.0,82.0,84.0,82.0
142,2023-08-05 13:55:47,51.21518335,4.42071035,27.0,26.0,220.5,218.5,799.5,799.0,77.0,80.0,78.5,78.5
142,2023-08-05 07:58:41,50.9307019,5.3278182,23.0,30.0,217.0,213.0,803.0,799.0,77.0,81.0,81.0,78.0
142,2023-08-05 11:13:43,51.1656779,5.1717171,34.0,43.0,348.0,351.0,1473.0,1850.0,82.0,85.0,88.0,87.0
142,2023-08-05 14:10:45,51.2103268,4.4225523,20.0,27.0,258.0,231.0,889.0,862.0,78.0,84.0,78.0,80.0
142,2023-08-05 07:32:37,51.0420596,5.2571796,26.0,39.0,200.0,193.0,794.0,801.0,81.0,83.0,84.0,82.0
142,2023-08-05 16:59:55,51.1888977,5.1049546,31.0,29.0,386.0,389.0,1904.0,1918.0,80.0,83.0,83.0,81.0
142,2023-08-05 07:11:46,51.1771258,5.1486304,26.0,38.0,393.0,369.0,1735.0,1707.0,80.0,83.0,81.0,82.0
142,2023-08-07 19:27:52,51.1905878,5.1127614,25.0,35.0,220.0,213.0,796.0,800.0,77.0,82.0,82.0,81.0
142,2023-08-07 03:53:38,51.1907416,5.1154731,18.0,20.0,234.0,286.0,799.0,796.0,78.0,66.0,73.0,58.0
