mapped_veh_id;timestamps_UTC;lat;lon;RS_E_InAirTemp_PC1;RS_E_InAirTemp_PC2;RS_E_OilPress_PC1;RS_E_OilPress_PC2;RS_E_RPM_PC1;RS_E_RPM_PC2;RS_E_WatTemp_PC1;RS_E_WatTemp_PC2;RS_T_OilTemp_PC1;RS_T_OilTemp_PC2
145.0;2023-08-01 05:14:33;51.2046853;4.4277931;26.0;28.0;210.0;234.0;795.0;796.0;81.0;81.0;82.0;83.0
145.0;2023-08-24 13:58:35;51.0358876;3.7109288;36.0;34.0;217.0;241.0;797.0;803.0;82.0;82.0;79.0;82.0
145.0;2023-08-24 09:44:38;51.0153243;3.7757315;45.0;61.0;17.0;6.0;0.0;0.0;80.0;79.0;82.0;81.0
145.0;2023-08-01 20:14:52;51.1895978;5.109466;28.0;26.0;210.0;244.0;804.0;799.0;81.0;80.0;81.0;83.0
145.0;2023-08-01 04:08:32;51.1800069;5.0546985;38.0;41.0;351.0;327.0;1960.0;1950.0;85.0;87.0;86.0;89.0
145.0;2023-08-24 12:05:39;51.0398433;3.6940484;33.0;37.0;227.0;248.0;797.0;791.0;81.0;81.0;81.0;79.0
145.0;2023-08-01 14:34:43;51.0354426;5.3118622;45.0;48.0;182.0;203.0;835.0;863.0;90.0;91.0;92.0;95.0
145.0;2023-08-01 01:08:37;51.1907319;5.1137536;29.0;25.0;207.0;234.0;797.0;796.0;83.0;82.0;81.0;82.0
145.0;2023-08-01 19:50:47;51.1912974;5.1341466;39.0;37.0;189.0;217.0;791.0;797.0;88.0;87.0;91.0;92.0
145.0;2023-08-24 09:24:34;51.0358019;3.7108482;31.0;31.0;224.0;238.0;799.0;798.0;82.0;83.0;80.0;83.0
145.0;2023-08-24 14:31:43;50.9176305;3.7930982;42.0;40.0;355.0;334.0;1704.0;1723.0;84.0;83.0;92.0;90.0
145.0;2023-08-01 18:31:42;51.0395169;5.2682746;44.0;45.0;307.0;279.0;1497.0;1500.0;87.0;86.0;92.0;92.0
145.0;2023-08-01 19:57:44;51.1907916;5.1157199;31.0;30.0;207.0;231.0;800.0;802.0;81.0;82.0;84.0;88.0
145.0;2023-08-25 05:53:31;50.8663944;3.6215401;37.0;37.0;203.0;217.0;798.0;753.0;85.0;88.0;90.0;92.0
145.0;2023-08-25 14:02:39;50.8549239;3.6057137;27.0;23.0;313.0;289.0;796.0;795.0;63.0;65.0;56.0;57.0
