mapped_veh_id,timestamps_UTC,lat,lon,RS_E_InAirTemp_PC1,RS_E_InAirTemp_PC2,RS_E_OilPress_PC1,RS_E_OilPress_PC2,RS_E_RPM_PC1,RS_E_RPM_PC2,RS_E_WatTemp_PC1,RS_E_WatTemp_PC2,RS_T_OilTemp_PC1,RS_T_OilTemp_PC2
192,2023-08-24 15:13:48,50.7656676,3.8690129,43.0,40.0,175.0,224.0,755.0,809.0,86.0,82.0,84.0,81.0
192,2023-08-01 13:07:25,51.0403208,3.6935997,30.0,29.0,182.0,255.0,805.0,804.0,78.0,80.0,73.0,74.0
192,2023-08-01 02:06:05,51.0402936,3.6936224,28.0,24.0,189.0,255.0,804.0,806.0,78.0,80.0,74.0,75.0
192,2023-08-01 01:24:01,51.0402768,3.6935848,28.0,25.0,186.0,248.0,797.0,795.0,78.0,80.0,73.0,74.0
192,2023-08-01 04:04:03,51.0358399,3.7111619,28.0,27.0,186.0,248.0,806.0,801.0,78.0,79.0,75.0,74.0
192,2023-08-01 13:41:24,51.0358796,3.7101975,30.0,30.0,175.0,248.0,790.0,795.0,79.0,80.0,76.0,76.0
192,2023-08-01 15:36:22,50.8707996,3.6238151,57.0,38.0,293.0,417.0,1498.0,1500.0,90.0,82.0,91.0,82.0
192,2023-08-01 02:45:06,51.0402329,3.6936496,30.0,24.0,182.0,248.0,796.0,796.0,78.0,80.0,73.0,74.0
192,2023-08-02 07:08:19,50.7425501,3.6031783,41.0,28.0,172.0,244.0,800.0,803.0,84.0,79.0,83.0,76.0
192,2023-08-02 03:09:14,51.0401567,3.6942667,33.0,31.0,179.0,241.0,799.0,795.0,78.0,80.0,71.0,74.0
192,2023-08-02 09:41:22,51.0294614,3.7472006,48.0,36.0,175.0,213.0,892.0,859.0,88.0,87.0,88.0,86.0
192,2023-08-02 02:09:15,51.0401294,3.6942696,35.0,33.0,182.0,248.0,803.0,796.0,78.0,79.0,73.0,74.0
192,2023-08-02 10:56:25,50.7423665,3.6026451,42.0,36.0,162.0,227.0,799.0,801.0,87.0,80.0,81.0,79.0
192,2023-08-02 06:19:16,50.9084402,3.6464164,49.0,41.0,269.0,386.0,1704.0,1743.0,88.0,82.0,90.0,84.0
192,2023-08-21 13:13:37,51.0395641,3.6941033,29.0,36.0,289.0,410.0,800.0,799.0,55.0,56.0,39.0,38.0
192,2023-08-21 17:40:50,51.0395469,3.6948268,29.0,42.0,179.0,241.0,798.0,799.0,81.0,80.0,76.0,77.0
192,2023-08-22 23:36:58,51.0132028,3.781025,18.0,22.0,420.0,524.0,807.0,803.0,42.0,40.0,28.0,28.0
192,2023-08-24 13:03:45,50.9491405,4.0278714,30.0,31.0,203.0,279.0,800.0,802.0,75.0,76.0,67.0,65.0
192,2023-08-24 02:59:04,50.7744784,3.873142,22.0,29.0,213.0,286.0,800.0,800.0,71.0,73.0,59.0,61.0
192,2023-08-27 07:38:33,50.9480309,3.7778054,42.0,37.0,179.0,251.0,801.0,803.0,78.0,81.0,75.0,76.0
192,2023-08-27 09:23:38,51.0161779,3.7729857,34.0,33.0,175.0,238.0,798.0,803.0,85.0,83.0,79.5,76.5
192,2023-08-27 10:14:37,51.0162144,3.7729987,36.0,36.0,175.0,248.0,795.0,796.0,80.0,80.0,77.0,75.0
192,2023-08-28 07:08:14,51.0377291,3.7016219,37.0,30.0,172.0,251.0,796.0,807.0,84.0,79.0,85.0,74.0
192,2023-08-28 03:39:37,50.7428961,3.6044857,56.0,34.0,169.0,241.0,805.0,793.0,84.0,79.0,83.0,76.0
192,2023-08-24 03:29:09,50.7744736,3.873163,22.0,30.0,182.0,251.0,798.0,803.0,79.0,80.0,68.0,73.0
192,2023-08-24 06:07:12,50.9969772,3.7971778,52.0,40.0,279.0,376.0,1922.0,1914.0,87.0,88.0,86.0,85.0
192,2023-08-01 17:30:28,51.0733016,3.7304067,51.0,37.0,231.0,345.0,1244.0,1241.0,86.0,85.0,84.0,84.0
192,2023-08-25 12:14:44,51.016142,3.7730398,32.0,27.0,186.0,276.0,802.0,808.0,77.0,76.0,69.0,64.0
192,2023-08-01 13:52:20,51.0358288,3.7102338,31.0,27.0,175.0,248.0,791.0,800.0,80.0,80.0,74.0,75.0
192,2023-08-01 21:03:26,51.0354618,3.7115846,41.0,32.0,179.0,244.0,799.0,804.0,79.0,80.0,77.0,74.0
192,2023-08-25 07:36:37,51.0178931,3.7689932,40.0,39.0,172.0,244.0,799.0,801.0,87.0,82.0,80.0,75.0
192,2023-08-25 12:52:40,51.0162118,3.7730015,33.0,27.0,179.0,244.0,796.0,800.0,78.0,81.0,73.0,74.0
192,2023-08-02 08:45:22,51.155461,3.6129283,56.0,42.0,265.0,369.0,1695.0,1729.0,88.0,86.0,92.0,90.0
192,2023-08-02 06:37:17,50.8402173,3.6026322,45.0,38.0,282.0,393.0,1924.0,1963.0,87.0,83.0,86.0,81.0
192,2023-08-02 15:45:22,50.9290899,3.6400357,48.0,40.0,169.0,210.0,802.0,793.0,88.0,83.0,85.0,83.0
