mapped_veh_id,timestamps_UTC,lat,lon,RS_E_InAirTemp_PC1,RS_E_InAirTemp_PC2,RS_E_OilPress_PC1,RS_E_OilPress_PC2,RS_E_RPM_PC1,RS_E_RPM_PC2,RS_E_WatTemp_PC1,RS_E_WatTemp_PC2,RS_T_OilTemp_PC1,RS_T_OilTemp_PC2
156,2023-08-06 08:37:44,50.8323962,3.6062375,34.0,40.0,238.0,251.0,798.0,804.0,82.0,82.0,83.0,87.0
156,2023-08-06 11:06:40,51.1805369,3.5755573,34.0,38.0,265.0,255.0,801.0,797.0,78.0,85.0,81.0,84.0
156,2023-08-06 09:33:43,50.8518981,3.6021556,30.0,33.0,258.0,251.0,797.0,799.0,79.0,85.0,81.0,86.0
156,2023-08-07 03:27:33,51.0399571,3.6949039,28.0,31.0,269.0,255.0,799.0,796.0,78.0,87.0,77.0,84.0
156,2023-08-07 13:17:36,50.9925914,3.802442,41.0,38.0,389.0,407.0,1249.0,1340.0,86.0,86.0,87.0,90.0
156,2023-08-07 17:32:34,50.9077545,3.8013161,45.0,47.0,382.0,372.0,1394.0,1420.0,86.0,87.0,92.0,93.0
156,2023-08-07 01:32:33,51.0399953,3.6949107,30.0,30.0,269.0,272.0,800.0,799.0,79.0,83.0,77.0,81.0
156,2023-08-08 03:55:35,50.7704671,3.8716054,24.0,30.0,269.0,272.0,801.0,798.0,79.0,82.0,75.0,77.0
156,2023-08-08 03:56:35,50.7704821,3.8716033,24.0,30.0,269.0,272.0,806.0,803.0,79.0,82.0,76.0,77.0
156,2023-08-09 03:39:50,50.8592794,3.6118097,18.0,27.0,338.0,348.0,803.0,794.0,66.0,67.0,60.0,60.0
156,2023-08-09 06:19:48,50.8687582,3.8142854,36.0,40.0,255.0,248.0,799.0,799.0,78.0,87.0,80.0,85.0
156,2023-08-10 00:41:03,51.0154982,3.7747716,24.0,29.0,286.0,282.0,811.0,804.0,77.0,78.0,70.0,73.0
156,2023-08-10 08:10:13,51.180546,3.5755136,38.0,40.0,265.0,248.0,801.0,804.0,78.0,85.0,80.0,85.0
156,2023-08-10 00:11:12,51.0154762,3.7747022,17.0,27.0,324.0,331.0,803.0,799.0,67.0,70.0,62.0,62.0
156,2023-08-10 04:54:07,51.0357292,3.7102798,38.0,37.0,258.0,251.0,799.0,805.0,78.0,87.0,80.0,85.0
156,2023-08-10 07:42:13,51.1361086,3.6476586,46.0,39.0,420.0,424.0,1731.0,1869.0,85.0,85.0,90.0,92.0
156,2023-08-10 11:43:20,51.1541367,3.615928,47.0,38.0,389.0,400.0,1498.0,1499.0,88.0,91.0,94.0,96.0
156,2023-08-10 02:30:08,51.0155328,3.7747938,26.0,34.0,265.0,255.0,800.0,804.0,80.0,83.0,79.0,84.0
156,2023-08-10 17:08:22,50.9868071,3.6377454,45.0,50.0,203.0,203.0,797.0,805.0,88.0,88.0,92.0,92.0
156,2023-08-11 13:52:04,51.0404153,3.6929855,38.0,40.0,265.0,248.0,801.0,800.0,78.0,83.0,79.0,85.0
156,2023-08-11 17:47:11,51.0396996,3.6934328,40.0,41.0,262.0,244.0,800.0,796.0,78.0,83.0,81.0,85.0
156,2023-08-11 18:54:10,51.0297599,3.7465556,40.0,40.0,258.0,244.0,803.0,801.0,80.0,88.0,79.0,86.0
156,2023-08-11 10:41:03,50.9802425,3.8018056,45.0,42.0,420.0,420.0,1620.0,1721.0,85.0,87.0,90.0,92.0
156,2023-08-11 11:51:04,50.8051601,3.8481047,42.0,40.0,220.0,227.0,799.0,803.0,84.0,83.0,90.0,92.0
156,2023-08-11 09:19:29,50.9795694,3.8013778,41.0,41.0,420.0,434.0,1485.0,1599.0,86.0,87.0,90.0,89.0
156,2023-08-11 01:44:59,50.8564063,3.6076762,22.0,25.0,469.0,503.0,797.0,801.0,51.0,51.0,46.0,45.0
156,2023-08-16 16:12:07,51.0200449,3.7647439,46.0,41.0,438.0,414.0,1903.0,1901.0,85.0,86.0,90.0,92.0
156,2023-08-16 15:29:08,50.9206589,3.7904874,42.0,42.0,241.0,407.0,889.0,1344.0,90.0,92.0,95.0,98.0
156,2023-08-17 16:41:58,50.7842262,3.874366,42.0,41.0,231.0,241.0,796.0,796.0,84.0,85.0,87.0,88.0
156,2023-08-17 15:59:52,50.9948418,3.8022909,43.0,40.0,427.0,414.0,1569.0,1576.0,85.0,85.0,90.0,92.0
