mapped_veh_id;timestamps_UTC;lat;lon;RS_E_InAirTemp_PC1;RS_E_InAirTemp_PC2;RS_E_OilPress_PC1;RS_E_OilPress_PC2;RS_E_RPM_PC1;RS_E_RPM_PC2;RS_E_WatTemp_PC1;RS_E_WatTemp_PC2;RS_T_OilTemp_PC1;RS_T_OilTemp_PC2
178.0;2023-08-01 04:22:51;51.0529889;3.7415434;37.0;35.0;307.0;372.0;1498.0;1497.0;86.0;86.0;93.0;85.0
178.0;2023-08-01 03:01:55;50.7489763;3.618329;40.0;39.0;331.0;400.0;1497.0;1500.0;82.0;84.0;92.0;87.0
178.0;2023-08-24 13:45:12;51.0158313;3.7745252;26.0;31.0;203.0;255.0;797.0;800.0;74.0;76.0;73.0;67.0
178.0;2023-08-01 14:57:00;51.0357;3.7101742;28.0;32.0;182.0;224.0;802.0;796.0;79.0;80.0;81.0;76.0
178.0;2023-08-01 18:21:59;51.0395707;3.6940844;30.0;35.0;182.0;227.0;795.0;797.0;78.0;80.0;80.0;79.0
178.0;2023-08-01 05:10:56;51.1791711;3.5772018;31.0;21.0;251.0;313.0;963.0;1003.0;78.0;79.0;85.0;79.0
178.0;2023-08-01 14:31:44;51.0387565;3.6984196;26.0;32.0;207.0;244.0;919.0;861.0;80.0;81.0;84.0;77.0
178.0;2023-08-01 17:22:02;51.036007;3.7103098;25.0;40.0;179.0;220.0;798.0;800.0;78.0;79.0;85.0;80.0
178.0;2023-08-01 14:52:03;51.0356973;3.7102244;28.0;33.0;175.0;220.0;798.0;800.0;80.0;80.0;82.0;77.0
178.0;2023-08-02 09:08:13;50.7421295;3.6019358;37.0;27.0;175.0;220.0;801.0;803.0;77.0;78.0;84.0;78.0
178.0;2023-08-25 10:38:32;51.0159846;3.7741893;22.0;27.0;338.0;389.0;802.0;801.0;53.0;54.0;45.0;39.0
178.0;2023-08-02 03:38:09;51.0386712;3.7562516;40.0;36.0;158.0;196.0;797.0;802.0;82.0;87.0;89.0;88.0
178.0;2023-08-02 07:16:05;51.1545785;3.6148062;37.0;34.0;158.0;203.0;794.0;799.0;83.0;87.0;95.0;88.0
178.0;2023-08-25 11:01:30;51.0159741;3.7741307;23.0;30.0;244.0;282.0;804.0;800.0;66.0;68.0;62.0;57.0
178.0;2023-08-02 01:04:08;51.0165098;3.7721006;23.0;22.0;213.0;272.0;796.0;796.0;73.0;73.0;73.0;66.0
178.0;2023-08-02 00:38:11;51.0164469;3.7722417;22.0;22.0;265.0;317.0;803.0;803.0;64.0;64.0;63.0;56.0
178.0;2023-08-02 08:57:58;50.7423433;3.6025427;37.0;29.0;169.0;210.0;797.0;801.0;80.0;80.0;85.0;83.0
178.0;2023-08-02 11:32:18;51.062891;3.739672;38.0;40.0;162.0;193.0;911.0;822.0;85.0;85.0;89.0;85.0
178.0;2023-08-02 10:38:04;51.1221349;3.6736327;46.0;43.0;296.0;320.0;1498.0;1499.0;83.0;85.0;91.0;89.0
178.0;2023-08-02 22:07:21;51.016217;3.7728723;23.0;20.0;258.5;303.0;799.5;801.0;65.0;65.0;63.0;58.0
178.0;2023-08-03 02:40:41;51.0401139;3.6942608;29.0;20.0;186.0;224.0;800.0;798.0;79.0;80.0;82.0;77.0
178.0;2023-08-03 18:59:00;50.7425424;3.6031974;34.0;30.0;169.0;220.0;801.0;804.0;78.0;78.0;84.0;79.0
178.0;2023-08-03 04:50:45;51.1809055;3.5750909;32.0;38.0;158.0;193.0;807.0;799.0;80.0;83.0;91.0;84.0
178.0;2023-08-03 17:39:58;51.0390832;3.7558236;40.0;38.0;155.0;189.0;795.0;794.0;87.0;86.0;93.0;87.0
178.0;2023-08-03 09:23:49;51.1070985;3.7022752;36.0;37.0;158.0;200.0;777.0;801.0;81.0;81.0;89.0;86.0
178.0;2023-08-03 16:54:58;51.159449;3.6068165;41.0;43.0;276.0;320.0;1818.0;1472.0;86.0;88.0;95.0;92.0
178.0;2023-08-04 19:45:58;50.8245533;3.8146465;41.0;36.0;296.0;369.0;1420.0;1467.0;82.0;83.0;89.0;84.0
178.0;2023-08-04 20:55:20;51.0335436;3.7177696;36.0;29.0;165.0;207.0;802.0;797.0;83.0;82.0;87.0;83.0
178.0;2023-08-04 05:52:28;50.9723272;3.6311135;38.0;38.0;151.0;196.0;821.0;855.0;87.0;90.0;92.0;91.0
178.0;2023-08-04 18:49:58;51.019606;3.7654849;40.0;41.0;151.0;186.0;804.0;799.0;85.0;87.0;90.0;87.0
178.0;2023-08-04 04:49:23;50.7421804;3.6019629;33.0;25.0;165.0;207.0;802.0;798.0;78.0;79.0;88.0;84.0
178.0;2023-08-04 15:43:02;50.8570148;3.8110024;45.0;45.0;289.0;334.0;1835.0;1870.0;87.0;87.0;95.0;88.0
178.0;2023-08-04 16:56:10;51.0332432;3.7192423;38.0;36.0;158.0;193.0;799.0;804.0;84.0;85.0;92.0;85.0
178.0;2023-08-04 17:23:01;50.9676589;3.7885505;45.0;41.0;286.0;345.0;1833.0;1829.0;85.0;88.0;98.0;90.0
178.0;2023-08-04 19:23:03;50.9652201;3.7870085;46.0;45.0;289.0;338.0;1890.0;1713.0;90.0;90.0;99.0;92.0
178.0;2023-08-04 04:48:20;50.7423736;3.6025855;32.0;26.0;165.0;207.0;797.0;803.0;79.0;80.0;87.0;83.0
178.0;2023-08-04 16:26:10;50.8931631;3.8101041;40.0;36.0;151.0;193.0;796.0;796.0;86.0;86.0;91.0;86.0
178.0;2023-08-04 05:44:22;50.9216665;3.6430711;36.0;38.0;193.0;182.0;1009.0;805.0;88.0;90.0;92.0;88.0
178.0;2023-08-04 20:37:59;50.9708201;3.7914545;38.0;35.0;320.0;386.0;1732.0;1921.0;80.0;86.0;90.0;87.0
178.0;2023-08-05 19:36:53;50.8959247;3.8085697;36.0;40.0;289.0;331.0;1721.0;1713.0;85.0;88.0;95.0;90.0
178.0;2023-08-04 21:14:02;51.0098993;3.7839532;42.0;41.0;158.0;182.0;796.0;798.0;87.0;87.0;90.0;84.0
178.0;2023-08-05 15:10:50;51.0249961;3.7555725;27.0;31.0;172.0;213.0;822.0;819.0;80.0;81.0;86.0;81.0
178.0;2023-08-05 04:56:43;51.03577005;3.71078535;32.0;29.0;163.5;198.0;798.5;799.5;81.0;83.0;88.0;84.0
178.0;2023-08-05 10:31:44;50.9244832;3.7868872;39.5;35.0;154.5;248.0;847.0;1091.0;86.0;88.5;92.5;89.0
178.0;2023-08-05 12:58:48;51.0357983;3.7109655;31.0;31.0;165.0;207.0;804.0;799.0;81.0;81.0;86.0;82.0
178.0;2023-08-05 14:46:44;51.014504;3.7751416;42.0;37.0;151.0;179.0;796.0;797.0;87.0;88.0;93.0;90.0
178.0;2023-08-05 20:50:57;51.0269491;3.7516477;38.0;38.0;155.0;182.0;797.0;796.0;85.0;88.0;90.0;87.0
178.0;2023-08-06 15:53:57;50.9269214;3.7835412;46.0;38.0;234.0;300.0;1370.0;1395.0;88.0;89.0;94.0;89.0
178.0;2023-08-06 12:50:50;51.0289809;3.7477501;38.0;38.0;148.0;189.0;799.0;800.0;86.0;88.0;92.0;88.0
178.0;2023-08-06 17:26:51;50.9464133;3.7768734;43.0;41.0;227.0;286.0;1322.0;1347.0;87.0;89.0;94.0;90.0
178.0;2023-08-06 08:04:41;51.0235972;3.7587552;31.0;28.0;165.0;210.0;797.0;802.0;86.0;85.0;87.0;80.0
178.0;2023-08-06 08:52:46;51.0354952;3.7101105;34.0;32.0;179.0;224.0;801.0;794.0;78.0;79.0;82.0;82.0
178.0;2023-08-06 14:37:51;50.9347048;3.7786159;38.0;29.0;158.0;196.0;805.0;802.0;85.0;85.0;88.0;83.0
178.0;2023-08-06 17:42:52;50.8639741;3.8136149;33.0;32.0;272.0;307.0;1345.0;1275.0;85.0;87.0;89.0;86.0
178.0;2023-08-06 05:54:39;50.8475435;3.8163667;38.0;41.0;289.0;351.0;1747.0;1781.0;86.0;86.0;93.0;87.0
